RHeel_pos_X	RHeel_pos_Y	RHeel_pos_Z	LHeel_pos_X	LHeel_pos_Y	LHeel_pos_Z
-506.134	1743.180	62.790	-509.267	1874.973	59.430
-506.087	1743.169	62.813	-509.258	1875.005	59.479
-506.052	1743.178	62.855	-509.258	1875.006	59.485
-506.026	1743.180	62.907	-509.225	1875.018	59.523
-506.001	1743.190	62.942	-509.258	1875.058	59.557
-505.930	1743.213	62.983	-509.190	1875.080	59.601
-505.904	1743.237	63.013	-509.193	1875.077	59.608
-505.882	1743.275	63.090	-509.167	1875.079	59.636
-505.843	1743.297	63.094	-509.168	1875.059	59.669
-505.776	1743.324	63.111	-509.158	1875.076	59.683
-505.758	1743.380	63.206	-509.111	1875.071	59.746
-505.700	1743.390	63.243	-509.072	1875.108	59.843
-505.667	1743.425	63.324	-509.017	1875.153	59.904
-505.622	1743.421	63.329	-509.018	1875.188	59.980
-505.603	1743.442	63.380	-508.966	1875.224	60.039
-505.541	1743.475	63.427	-508.947	1875.257	60.124
-505.482	1743.505	63.431	-508.893	1875.317	60.203
-505.456	1743.545	63.479	-508.849	1875.342	60.255
-505.418	1743.565	63.537	-508.796	1875.377	60.349
-505.383	1743.606	63.584	-508.762	1875.382	60.404
-505.354	1743.630	63.600	-508.746	1875.401	60.475
-505.339	1743.656	63.602	-508.708	1875.385	60.492
-505.298	1743.680	63.636	-508.677	1875.399	60.561
-505.261	1743.713	63.666	-508.671	1875.358	60.630
-505.269	1743.724	63.668	-508.684	1875.326	60.626
-505.282	1743.764	63.660	-508.647	1875.301	60.618
-505.279	1743.778	63.622	-508.663	1875.259	60.607
-505.257	1743.794	63.599	-508.663	1875.223	60.633
-505.283	1743.823	63.541	-508.655	1875.190	60.638
-505.325	1743.823	63.508	-508.645	1875.156	60.620
-505.358	1743.854	63.447	-508.628	1875.119	60.589
-505.386	1743.868	63.416	-508.650	1875.091	60.578
-505.422	1743.892	63.354	-508.646	1875.087	60.565
-505.477	1743.907	63.275	-508.652	1875.058	60.567
-505.510	1743.926	63.190	-508.642	1875.037	60.523
-505.581	1743.972	63.093	-508.674	1875.015	60.529
-505.607	1744.010	62.984	-508.687	1874.961	60.445
-505.669	1744.037	62.895	-508.703	1874.880	60.394
-505.730	1744.077	62.798	-508.734	1874.768	60.300
-505.821	1744.103	62.685	-508.785	1874.635	60.192
-505.894	1744.132	62.566	-508.826	1874.495	60.008
-505.963	1744.153	62.410	-508.868	1874.372	59.882
-506.041	1744.146	62.254	-508.918	1874.230	59.757
-506.105	1744.170	62.174	-508.995	1874.057	59.538
-506.195	1744.187	62.049	-509.056	1873.937	59.355
-506.261	1744.196	61.950	-509.160	1873.779	59.181
-506.314	1744.215	61.869	-509.215	1873.632	58.989
-506.381	1744.219	61.794	-509.262	1873.459	58.692
-506.441	1744.224	61.691	-509.397	1873.328	58.466
-506.484	1744.222	61.614	-509.511	1873.168	58.294
-506.531	1744.214	61.565	-509.615	1873.018	58.080
-506.558	1744.235	61.522	-509.708	1872.841	57.861
-506.584	1744.246	61.483	-509.832	1872.724	57.674
-506.597	1744.242	61.467	-509.929	1872.630	57.475
-506.588	1744.267	61.498	-510.019	1872.533	57.302
-506.554	1744.307	61.561	-510.133	1872.455	57.198
-506.505	1744.308	61.588	-510.200	1872.381	57.032
-506.464	1744.331	61.673	-510.275	1872.317	56.876
-506.421	1744.357	61.778	-510.381	1872.257	56.692
-506.307	1744.357	61.893	-510.509	1871.964	56.166
-506.175	1744.345	62.120	-510.514	1871.873	55.792
-505.996	1744.328	62.450	-510.576	1871.872	55.603
-505.720	1744.268	62.931	-510.628	1871.940	55.500
-505.325	1744.161	63.517	-510.638	1871.995	55.360
-504.861	1744.145	64.562	-510.658	1872.059	55.216
-504.341	1744.181	66.051	-510.660	1872.084	55.070
-503.640	1744.076	67.773	-510.711	1872.111	54.962
-502.453	1744.035	70.222	-510.764	1872.153	54.903
-501.151	1744.135	73.437	-510.798	1872.205	54.851
-499.317	1744.360	77.359	-510.838	1872.259	54.917
-497.928	1745.302	82.652	-510.953	1872.341	55.063
-495.412	1745.660	87.735	-511.020	1872.307	54.971
-492.415	1746.382	93.406	-510.939	1872.295	54.767
-488.889	1747.533	99.513	-510.840	1872.394	54.700
-484.844	1749.067	105.605	-510.897	1872.565	54.978
-480.118	1750.413	110.149	-510.878	1872.603	55.024
-473.092	1752.701	112.930	-510.858	1872.642	55.064
-465.297	1754.191	115.453	-510.770	1872.574	54.838
-456.213	1756.143	117.026	-510.744	1872.644	54.950
-445.677	1758.223	117.435	-510.683	1872.701	55.093
-433.830	1760.506	116.963	-510.603	1872.822	55.322
-420.669	1762.647	115.320	-510.591	1872.749	55.483
-405.935	1764.945	112.570	-510.534	1872.811	55.719
-390.219	1767.322	109.500	-510.442	1872.929	56.031
-373.123	1769.524	105.446	-510.359	1872.974	56.289
-355.357	1771.613	101.471	-510.235	1873.045	56.562
-336.327	1773.471	96.969	-510.142	1873.061	56.763
-316.346	1775.131	92.147	-510.039	1873.084	56.998
-295.125	1775.245	87.964	-509.925	1873.066	57.226
-272.922	1775.535	82.826	-509.800	1873.045	57.433
-251.491	1777.929	79.785	-509.702	1873.003	57.633
-228.148	1777.861	75.284	-509.580	1872.952	57.816
-205.570	1778.484	72.175	-509.476	1872.896	57.983
-183.111	1778.941	69.650	-509.396	1872.872	58.267
-160.722	1778.966	67.855	-509.288	1872.729	58.391
-138.679	1778.789	66.558	-509.213	1872.518	58.503
-117.143	1778.153	66.010	-509.078	1872.220	58.575
-96.120	1777.271	65.724	-508.990	1871.911	58.650
-75.645	1775.919	65.721	-508.941	1871.580	58.685
-54.234	1777.271	64.330	-508.890	1871.278	58.731
-35.153	1775.263	65.023	-508.860	1871.013	58.745
-16.837	1773.710	65.871	-508.809	1870.858	58.790
0.762	1772.777	66.609	-508.771	1870.772	58.839
17.420	1772.180	67.406	-508.745	1870.732	58.945
33.009	1771.921	68.170	-508.663	1870.736	59.116
47.314	1771.803	69.005	-508.579	1870.761	59.377
60.700	1772.298	69.783	-508.495	1870.860	59.839
72.899	1772.593	70.287	-508.381	1871.038	60.349
84.170	1772.933	70.327	-508.123	1871.242	61.151
94.459	1773.143	69.953	-507.783	1871.410	61.896
103.640	1773.266	69.310	-507.395	1871.583	63.051
112.049	1773.242	68.399	-506.908	1871.889	64.648
119.545	1773.135	67.156	-506.211	1871.986	66.305
126.300	1772.870	65.339	-505.585	1872.199	68.362
132.234	1772.666	63.506	-504.860	1872.313	70.707
137.405	1772.507	61.091	-503.783	1872.259	73.076
141.547	1772.457	58.581	-502.755	1872.375	76.017
144.648	1772.737	56.178	-501.548	1872.480	79.165
146.860	1773.207	53.393	-500.045	1872.547	82.427
147.973	1773.882	50.631	-498.443	1872.687	86.173
148.019	1774.797	47.912	-496.588	1872.874	90.243
147.261	1775.621	45.069	-494.206	1873.187	94.743
146.467	1776.337	44.821	-491.612	1873.597	99.715
147.426	1777.304	44.167	-488.540	1874.031	104.753
149.499	1777.932	44.321	-485.074	1874.584	110.367
151.834	1778.160	45.355	-481.096	1875.301	116.439
153.746	1778.224	46.576	-476.281	1875.866	122.809
155.324	1777.872	47.258	-470.820	1876.491	129.579
157.107	1778.022	48.095	-465.140	1877.490	137.330
158.353	1777.680	48.971	-457.942	1878.308	144.895
159.419	1777.408	49.798	-449.686	1879.279	152.873
160.563	1777.036	50.465	-440.338	1880.389	161.306
161.430	1776.781	51.247	-429.744	1881.679	170.470
162.294	1776.494	51.839	-417.897	1883.126	180.129
163.075	1776.152	52.343	-404.530	1884.681	190.461
163.651	1775.895	52.876	-389.567	1886.236	201.122
163.156	1776.290	54.122	-372.763	1888.293	211.993
163.662	1776.440	54.414	-353.977	1890.609	222.814
164.047	1773.957	54.718	-333.576	1893.024	233.331
164.372	1773.960	54.948	-312.059	1895.153	243.189
164.780	1773.913	55.169	-290.298	1896.776	252.256
165.124	1773.919	55.374	-269.269	1897.059	259.731
165.408	1773.934	55.569	-248.612	1895.582	266.760
165.635	1774.041	55.773	-228.040	1893.849	272.616
165.812	1774.100	56.040	-207.204	1892.147	277.044
165.999	1774.153	56.227	-185.678	1890.773	280.794
166.169	1774.164	56.477	-162.820	1889.666	282.888
165.576	1775.244	57.083	-138.797	1888.451	283.621
165.752	1775.235	57.294	-114.064	1887.331	283.090
165.877	1775.307	57.464	-88.351	1886.415	281.367
166.024	1775.425	57.749	-61.972	1885.209	278.020
166.164	1775.549	57.975	-35.100	1883.669	272.938
166.559	1776.460	57.756	-7.535	1881.999	266.492
167.224	1777.750	57.427	20.319	1878.743	258.766
167.337	1777.846	57.567	49.317	1876.527	249.376
167.472	1777.965	57.681	79.273	1874.127	238.715
167.606	1778.019	57.842	110.174	1871.527	226.858
168.157	1778.001	57.696	142.900	1870.004	213.513
168.441	1776.806	58.010	175.489	1865.926	200.120
168.702	1776.875	58.181	210.288	1864.077	185.960
168.805	1776.953	58.574	245.447	1861.113	171.378
169.001	1776.994	58.751	281.641	1858.287	156.558
169.113	1777.010	58.948	322.007	1855.757	138.660
168.392	1777.621	59.943	359.600	1851.264	126.718
168.548	1777.683	60.249	400.517	1847.665	112.440
168.737	1777.817	60.616	442.032	1844.655	98.764
168.902	1777.928	60.987	484.868	1842.357	85.781
169.121	1778.001	61.347	528.135	1839.056	74.235
169.341	1778.072	61.790	573.428	1835.951	63.470
169.587	1778.005	62.300	616.888	1832.208	55.965
169.925	1777.927	63.036	659.536	1828.504	50.570
170.325	1777.828	64.026	700.434	1824.756	47.501
170.823	1777.754	65.313	739.533	1821.706	46.714
171.346	1777.647	66.721	774.887	1818.044	47.502
171.909	1777.568	68.714	806.890	1813.916	49.101
172.923	1777.340	70.791	834.733	1808.481	50.743
173.853	1777.192	73.509	858.325	1801.675	51.081
175.029	1776.819	76.526	876.938	1794.933	50.377
176.362	1776.259	79.879	891.172	1789.764	48.540
178.152	1775.563	83.775	901.422	1786.365	45.893
179.919	1774.992	88.285	908.265	1783.649	42.154
182.323	1774.131	93.103	912.009	1780.663	37.628
185.233	1773.364	98.540	913.162	1777.537	33.289
188.516	1772.315	104.770	913.773	1776.747	34.330
192.963	1771.391	111.515	915.916	1776.190	35.926
198.358	1770.252	119.150	920.314	1776.394	38.087
205.018	1769.130	127.600	924.570	1776.355	40.436
213.136	1767.869	136.977	927.578	1776.085	42.574
223.107	1766.542	147.325	929.865	1775.898	43.952
234.682	1764.695	158.796	931.359	1775.630	45.317
248.496	1762.366	171.479	932.658	1775.685	46.277
264.723	1759.615	185.334	933.628	1775.640	47.097
284.058	1756.289	199.703	934.414	1775.719	47.672
306.907	1752.189	213.992	934.989	1775.735	48.138
333.592	1746.863	228.046	934.972	1775.501	48.454
362.747	1740.549	240.867	935.159	1775.438	48.741
392.192	1734.380	252.163	935.296	1775.300	49.007
417.217	1730.186	259.189	935.502	1775.209	49.247
440.885	1726.253	264.612	935.579	1775.105	49.435
466.173	1721.664	268.285	935.638	1775.020	49.598
493.179	1718.076	269.596	935.728	1775.126	49.841
521.116	1714.916	269.675	935.573	1774.822	49.768
550.088	1712.017	268.038	935.804	1774.821	50.106
579.376	1708.883	263.939	935.856	1774.897	50.166
609.171	1705.499	258.219	935.986	1774.817	50.364
639.608	1701.534	250.740	936.198	1774.660	50.823
670.799	1697.114	241.763	936.251	1774.587	51.011
703.141	1692.432	231.527	936.127	1774.600	50.950
736.870	1687.607	220.163	934.571	1775.091	50.767
771.334	1681.335	208.077	934.580	1774.905	50.972
807.723	1676.403	195.718	934.156	1774.984	51.323
845.542	1669.378	183.048	935.886	1774.365	51.669
883.528	1661.486	170.604	936.879	1774.523	52.560
921.837	1651.271	158.249	936.781	1774.348	52.660
959.195	1639.920	146.587	936.713	1774.025	52.589
996.405	1626.643	135.065	936.528	1773.620	52.910
1033.712	1611.743	124.028	936.626	1773.386	53.222
1070.650	1595.609	113.348	936.696	1773.150	53.520
1106.685	1578.090	102.561	936.788	1772.925	53.837
1142.647	1559.529	92.687	936.903	1772.779	54.292
1178.095	1539.931	83.238	937.071	1772.520	54.660
1213.174	1519.869	75.104	937.164	1772.191	55.118
1247.755	1499.097	68.179	937.307	1771.913	55.947
1281.795	1478.303	62.804	937.642	1771.598	57.009
1314.889	1457.408	58.628	938.058	1771.307	58.272
1346.576	1436.517	56.120	938.555	1770.857	60.025
1376.222	1416.277	55.008	939.228	1770.411	62.023
1403.524	1397.157	55.302	939.942	1769.884	64.564
1427.945	1380.330	56.452	940.945	1769.463	67.390
1449.922	1366.947	58.201	942.156	1768.830	70.988
1468.934	1357.282	59.225	943.696	1768.388	74.853
1484.516	1350.382	58.948	945.621	1767.853	79.537
1495.895	1345.656	57.166	947.926	1767.305	84.570
1503.050	1342.549	53.520	950.704	1766.593	90.289
1506.694	1340.890	48.824	954.241	1765.888	96.708
1508.090	1341.358	45.349	958.375	1764.646	104.034
1510.256	1342.086	43.986	963.477	1763.022	111.918
1514.457	1341.199	44.448	968.641	1760.359	121.630
1518.311	1339.149	46.257	975.258	1756.964	131.590
1521.450	1336.995	48.143	984.313	1753.507	141.850
1523.759	1335.242	49.837	994.894	1748.908	153.024
1525.416	1333.634	51.384	1007.887	1744.054	165.355
1526.617	1332.162	52.743	1022.862	1738.534	178.523
1527.561	1330.974	53.899	1040.041	1731.694	192.481
1528.318	1329.844	54.850	1059.927	1723.733	206.883
1528.819	1329.164	55.543	1082.469	1714.490	220.995
1529.194	1328.554	56.081	1107.336	1703.708	234.038
1529.581	1328.101	56.559	1133.296	1692.033	245.471
1529.880	1327.893	56.822	1158.756	1679.462	254.816
1530.108	1327.771	57.032	1183.146	1666.569	262.271
1530.357	1327.730	57.266	1205.741	1654.014	268.667
1530.486	1327.691	57.460	1227.725	1642.438	273.195
1530.636	1327.695	57.691	1249.848	1630.618	275.955
1530.686	1327.623	57.847	1272.752	1617.857	277.314
1530.719	1327.540	58.013	1295.647	1603.912	277.009
1530.696	1327.386	58.165	1318.781	1589.304	274.999
1530.635	1327.226	58.350	1342.456	1573.763	271.493
1530.601	1327.083	58.555	1366.776	1557.476	266.617
1530.570	1326.881	58.758	1391.462	1540.649	260.406
1530.491	1326.667	58.960	1416.562	1523.403	252.942
1530.376	1326.424	59.260	1441.656	1505.501	244.240
1530.421	1326.238	59.535	1468.063	1487.285	234.030
1530.384	1325.365	59.900	1494.940	1467.988	222.827
1531.055	1325.848	60.118	1522.296	1447.766	210.403
1530.064	1324.601	60.973	1550.549	1427.023	197.411
1535.023	1327.493	57.971	1579.565	1405.106	183.442
1535.128	1327.430	58.185	1608.607	1382.252	169.015
1532.132	1326.163	60.349	1639.898	1359.589	153.881
1531.452	1325.819	61.259	1669.264	1333.311	140.260
1531.600	1325.833	61.473	1700.657	1307.111	126.681
1531.773	1325.838	61.768	1734.608	1280.365	114.979
1531.895	1325.767	61.985	1765.576	1250.910	101.853
1532.009	1325.707	62.237	1797.980	1221.700	90.513
1532.168	1325.614	62.489	1828.486	1189.718	79.428
1532.354	1325.483	62.831	1859.081	1157.480	70.438
1532.502	1325.320	63.278	1888.928	1124.660	63.172
1532.655	1325.095	63.927	1917.580	1091.893	57.763
1532.869	1324.853	64.590	1944.885	1059.821	54.548
1533.129	1324.590	65.390	1969.864	1029.132	53.424
1533.374	1324.283	66.400	1992.060	1000.242	53.773
1533.543	1323.746	67.705	2012.062	974.385	55.514
1533.926	1323.053	69.452	2026.803	949.661	56.013
1534.354	1322.346	71.544	2036.649	927.219	54.887
1534.958	1321.453	74.257	2043.013	908.863	52.644
1535.451	1320.159	77.224	2047.172	895.273	49.446
1536.308	1318.651	80.903	2049.658	885.663	45.153
1537.432	1316.903	85.234	2049.831	878.764	40.160
1538.862	1314.818	90.072	2047.715	874.143	35.756
1540.753	1312.420	95.960	2047.640	872.170	36.853
1542.966	1309.220	102.507	2050.773	869.086	38.138
1545.863	1305.174	110.236	2055.970	865.693	40.112
1549.703	1299.991	119.348	2060.663	862.577	42.361
1555.010	1293.880	129.890	2063.627	860.144	44.210
1561.381	1285.559	141.878	2065.210	858.442	45.869
1569.327	1275.271	155.424	2066.305	857.304	47.086
1578.597	1262.595	170.333	2067.130	856.412	47.956
1589.581	1247.125	186.166	2067.878	855.692	48.750
1602.596	1228.539	202.124	2068.160	855.218	49.247
1617.663	1206.358	217.811	2068.263	854.915	49.608
1634.265	1180.745	232.490	2068.343	854.639	50.021
1651.875	1153.968	245.637	2068.327	854.382	50.349
1668.301	1131.670	254.658	2068.352	854.149	50.720
1683.800	1112.308	260.719	2068.379	853.956	51.004
1698.908	1091.937	264.772	2068.582	853.918	51.357
1715.463	1070.480	265.945	2067.667	852.872	50.920
1733.668	1048.732	265.194	2067.688	852.736	51.144
1753.107	1026.618	262.794	2067.624	852.531	51.369
1773.190	1003.947	258.473	2067.658	852.388	51.808
1793.044	980.381	251.854	2067.540	852.188	52.147
1812.684	955.900	243.262	2067.684	852.148	52.866
1832.567	930.284	233.440	2068.934	853.156	54.201
1851.705	902.673	222.222	2069.463	853.347	55.260
1871.527	873.967	210.144	2069.016	853.481	55.509
1891.088	843.833	197.538	2068.472	852.939	55.309
1910.129	812.013	184.477	2068.416	852.471	55.773
1928.225	778.729	170.982	2068.193	851.904	56.068
1945.835	744.070	157.013	2068.303	851.661	56.805
1962.072	708.633	142.899	2068.976	851.222	58.176
1978.306	669.597	131.054	2068.915	850.869	59.118
1991.778	632.246	119.125	2068.893	850.500	59.943
2004.217	592.515	107.083	2068.671	850.077	60.820
2013.730	551.963	94.581	2068.375	849.665	61.603
2024.239	510.621	84.358	2068.279	849.283	62.538
2032.991	469.051	75.018	2068.108	848.830	63.498
2040.209	427.317	66.668	2068.006	848.372	64.656
2046.238	385.789	59.969	2067.835	847.778	65.954
2051.125	345.121	55.202	2067.737	847.158	67.451
2054.670	306.036	52.281	2067.605	846.487	69.254
2057.659	269.390	51.570	2067.524	845.655	71.279
2060.005	236.008	52.461	2067.515	844.664	73.546
2062.511	206.498	53.914	2067.434	843.531	76.119
2065.892	181.603	55.624	2067.536	842.188	79.227
2069.858	161.162	56.446	2067.622	840.698	82.674
2073.542	145.439	55.918	2067.904	838.899	86.532
2076.069	133.932	53.874	2068.518	836.840	91.019
2077.084	126.310	50.213	2069.301	834.393	96.010
2077.790	122.392	45.541	2070.367	831.360	101.838
2078.654	121.157	41.813	2071.514	827.684	108.305
2080.292	119.676	40.939	2072.879	823.087	115.371
2082.079	115.835	41.670	2074.474	817.573	123.211
2082.857	111.481	43.949	2076.294	810.589	131.875
2083.157	107.680	46.234	2078.304	802.117	141.191
2083.080	104.884	48.201	2080.557	791.938	151.304
2082.683	102.550	49.783	2083.191	779.996	162.333
2082.316	100.898	51.273	2086.397	766.019	174.373
2081.958	99.569	52.412	2090.107	749.978	187.393
2081.698	98.520	53.133	2094.415	731.425	200.753
2081.523	97.680	53.684	2099.703	709.900	214.281
2081.337	97.185	54.128	2105.675	685.070	227.498
2081.317	96.829	54.499	2112.191	658.127	239.264
2081.436	96.471	54.903	2118.307	630.496	249.249
2081.502	96.260	55.217	2124.392	603.711	257.561
2081.559	96.064	55.471	2130.329	578.113	263.525
2081.598	95.934	55.709	2135.909	554.139	268.464
2081.599	95.864	55.928	2141.491	530.484	271.471
2081.514	95.776	56.106	2146.684	506.091	272.801
2081.398	95.699	56.346	2151.395	480.491	272.766
2081.302	95.603	56.729	2155.352	454.140	271.144
2081.502	95.461	57.103	2158.730	427.140	268.089
2081.626	95.382	57.139	2161.434	398.996	263.652
2080.845	95.063	58.161	2164.234	370.499	258.031
2080.434	95.171	58.375	2166.698	341.337	251.048
2080.918	95.213	58.117	2168.993	311.421	242.840
2081.208	95.001	57.357	2171.178	280.671	233.310
2083.930	94.195	56.787	2173.380	248.934	222.658
2080.347	95.527	57.791	2175.351	216.108	211.038
2080.377	95.135	58.269	2177.442	182.214	198.514
2080.346	94.405	58.944	2179.122	147.733	185.065
2079.911	94.331	59.582	2180.659	111.533	172.289
2079.907	94.189	60.051	2182.180	74.609	159.440
2079.857	93.942	60.317	2182.695	35.676	145.663
2079.890	93.824	60.651	2183.354	-3.208	133.080
2079.925	93.654	60.984	2181.822	-45.039	118.845
2079.956	93.473	61.380	2180.561	-86.702	105.916
2080.000	93.352	61.765	2179.553	-128.022	94.580
2079.972	93.191	62.077	2176.626	-171.109	83.505
2079.975	92.992	62.459	2172.798	-214.580	73.661
2079.944	92.771	62.828	2167.762	-258.158	65.279
2079.997	92.522	63.286	2161.518	-301.699	58.330
2080.107	92.243	63.818	2154.685	-344.380	53.373
2080.279	91.935	64.589	2147.435	-385.516	50.150
2080.308	91.688	65.500	2139.559	-424.756	49.096
2080.268	91.288	66.388	2131.721	-460.911	50.062
2080.087	90.746	67.423	2123.332	-493.499	51.692
2079.935	90.192	69.055	2113.360	-522.266	52.630
2079.634	89.440	70.892	2102.721	-545.768	52.957
2079.227	88.573	73.161	2092.714	-564.657	51.607
2078.678	87.384	75.931	2084.895	-579.356	49.053
2078.087	86.018	79.271	2079.676	-589.351	46.493
2077.545	84.294	83.295	2074.838	-596.924	41.630
2076.946	81.972	87.754	2070.767	-600.219	37.139
2076.363	79.322	92.915	2066.933	-602.215	32.733
2075.762	75.956	98.810	2067.383	-604.121	33.339
2075.621	71.798	105.519	2066.825	-608.435	34.561
2074.898	66.371	113.209	2066.416	-613.717	36.568
2073.824	59.622	121.946	2065.913	-618.184	38.875
2072.689	51.371	131.991	2065.371	-621.140	40.959
2071.069	41.179	143.394	2064.764	-623.324	42.536
2068.852	29.014	155.949	2064.504	-625.034	43.636
2065.707	14.671	169.737	2064.321	-626.078	44.599
2061.639	-2.383	184.178	2064.193	-626.595	45.046
2056.655	-22.213	198.820	2064.152	-626.866	45.356
2050.648	-45.420	213.395	2064.143	-627.187	45.662
2043.737	-71.283	227.224	2064.138	-627.438	45.993
2036.336	-99.071	239.757	2064.228	-627.621	46.223
2031.431	-124.117	248.676	2064.194	-627.786	46.490
2028.387	-145.683	255.203	2064.054	-627.945	46.794
2024.801	-167.812	259.314	2064.001	-628.067	47.073
2020.445	-191.347	261.003	2063.899	-628.200	47.359
2016.418	-216.632	260.697	2063.839	-628.306	47.608
2012.841	-243.220	258.787	2063.737	-628.458	47.860
2009.216	-270.936	255.119	2063.729	-628.559	48.239
2005.511	-299.162	249.669	2063.679	-628.707	48.568
2001.172	-328.633	241.616	2063.633	-628.833	48.934
1995.956	-357.937	233.234	2063.547	-628.996	49.349
1990.083	-388.378	223.387	2063.448	-629.217	49.856
1983.698	-420.071	212.689	2063.019	-629.922	49.829
1976.216	-453.267	201.161	2063.156	-630.265	50.538
1967.366	-485.264	189.122	2063.257	-630.659	51.176
1956.602	-518.597	176.642	2063.328	-631.003	52.131
1943.906	-551.801	164.253	2063.330	-631.709	53.333
