RHeel_pos_X	RHeel_pos_Y	RHeel_pos_Z	LHeel_pos_X	LHeel_pos_Y	LHeel_pos_Z
-672.648	1715.764	24.784	-685.685	1806.498	25.563
-672.695	1715.770	24.778	-685.704	1806.459	25.549
-672.680	1715.738	24.775	-685.686	1806.445	25.518
-672.669	1715.748	24.818	-685.692	1806.425	25.536
-672.676	1715.722	24.834	-685.669	1806.411	25.563
-672.676	1715.726	24.872	-685.674	1806.403	25.571
-672.679	1715.734	24.850	-685.667	1806.391	25.583
-672.677	1715.725	24.870	-685.663	1806.387	25.586
-672.667	1715.710	24.875	-685.665	1806.368	25.561
-672.676	1715.723	24.904	-685.657	1806.349	25.601
-672.649	1715.739	24.897	-685.657	1806.366	25.586
-672.669	1715.740	24.900	-685.631	1806.344	25.589
-672.671	1715.759	24.884	-685.647	1806.329	25.591
-672.670	1715.766	24.889	-685.635	1806.327	25.557
-672.672	1715.775	24.875	-685.620	1806.314	25.588
-672.623	1715.754	24.877	-685.631	1806.310	25.569
-672.677	1715.777	24.869	-685.626	1806.308	25.603
-672.647	1715.774	24.898	-685.636	1806.286	25.627
-672.657	1715.784	24.908	-685.606	1806.307	25.639
-672.647	1715.782	24.911	-685.616	1806.325	25.624
-672.628	1715.809	24.897	-685.602	1806.291	25.650
-672.654	1715.802	24.912	-685.608	1806.311	25.653
-672.620	1715.785	24.915	-685.604	1806.268	25.626
-672.609	1715.797	24.887	-685.597	1806.282	25.644
-672.649	1715.803	24.924	-685.577	1806.271	25.653
-672.637	1715.847	24.908	-685.585	1806.285	25.684
-672.624	1715.812	24.950	-685.587	1806.286	25.679
-672.627	1715.834	24.962	-685.568	1806.257	25.691
-672.609	1715.818	24.979	-685.567	1806.273	25.716
-672.601	1715.807	24.964	-685.568	1806.272	25.728
-672.606	1715.841	25.019	-685.563	1806.266	25.751
-672.604	1715.849	25.005	-685.570	1806.262	25.769
-672.610	1715.829	25.015	-685.544	1806.256	25.774
-672.635	1715.836	25.046	-685.553	1806.246	25.763
-672.595	1715.850	25.046	-685.555	1806.247	25.774
-672.593	1715.837	25.078	-685.535	1806.255	25.778
-672.565	1715.826	25.073	-685.538	1806.260	25.804
-672.601	1715.848	25.092	-685.521	1806.248	25.777
-672.597	1715.851	25.082	-685.510	1806.241	25.791
-672.566	1715.835	25.090	-685.509	1806.263	25.816
-672.587	1715.846	25.095	-685.522	1806.240	25.783
-672.565	1715.846	25.129	-685.503	1806.254	25.814
-672.569	1715.864	25.152	-685.515	1806.249	25.829
-672.564	1715.818	25.152	-685.507	1806.254	25.859
-672.582	1715.827	25.120	-685.523	1806.233	25.842
-672.551	1715.851	25.131	-685.505	1806.230	25.824
-672.566	1715.861	25.140	-685.508	1806.206	25.825
-672.559	1715.846	25.165	-685.512	1806.237	25.826
-672.563	1715.839	25.166	-685.498	1806.241	25.841
-672.588	1715.862	25.160	-685.508	1806.227	25.860
-672.574	1715.844	25.161	-685.512	1806.228	25.852
-672.565	1715.860	25.135	-685.495	1806.237	25.857
-672.577	1715.828	25.135	-685.477	1806.243	25.858
-672.552	1715.858	25.126	-685.495	1806.249	25.888
-672.607	1715.849	25.129	-685.512	1806.250	25.865
-672.579	1715.843	25.074	-685.524	1806.244	25.850
-672.559	1715.779	25.042	-685.515	1806.241	25.847
-672.594	1715.799	25.022	-685.531	1806.281	25.832
-672.600	1715.777	24.988	-685.545	1806.299	25.859
-672.590	1715.724	24.927	-685.549	1806.298	25.812
-672.598	1715.698	24.923	-685.579	1806.321	25.769
-672.614	1715.654	24.885	-685.603	1806.351	25.731
-672.611	1715.578	24.874	-685.616	1806.392	25.699
-672.614	1715.556	24.874	-685.651	1806.382	25.660
-672.627	1715.487	24.820	-685.646	1806.411	25.682
-672.665	1715.446	24.819	-685.642	1806.389	25.607
-672.708	1715.413	24.749	-685.648	1806.408	25.572
-672.705	1715.352	24.704	-685.688	1806.387	25.480
-672.691	1715.342	24.645	-685.678	1806.384	25.402
-672.738	1715.306	24.650	-685.734	1806.392	25.325
-672.742	1715.301	24.622	-685.767	1806.406	25.237
-672.748	1715.264	24.581	-685.815	1806.412	25.107
-672.781	1715.187	24.455	-685.910	1806.450	25.008
-672.775	1715.192	24.434	-685.942	1806.497	24.845
-672.788	1715.207	24.404	-686.038	1806.520	24.734
-672.797	1715.195	24.348	-686.114	1806.568	24.620
-672.817	1715.198	24.339	-686.172	1806.554	24.422
-672.860	1715.192	24.279	-686.225	1806.564	24.282
-672.879	1715.164	24.245	-686.279	1806.552	24.139
-672.931	1715.162	24.225	-686.398	1806.586	23.988
-672.919	1715.180	24.186	-686.434	1806.566	23.805
-672.933	1715.168	24.165	-686.506	1806.602	23.709
-672.913	1715.181	24.118	-686.574	1806.640	23.615
-672.951	1715.203	24.113	-686.617	1806.689	23.492
-673.016	1715.204	24.090	-686.690	1806.725	23.396
-672.989	1715.238	24.098	-686.771	1806.777	23.330
-672.983	1715.256	24.094	-686.816	1806.823	23.224
-673.008	1715.270	24.057	-686.875	1806.867	23.146
-673.031	1715.284	24.032	-686.936	1806.876	23.034
-673.027	1715.327	24.046	-686.999	1806.899	22.927
-673.031	1715.378	24.025	-687.048	1806.986	22.909
-673.024	1715.365	24.064	-687.101	1807.046	22.860
-673.014	1715.431	24.147	-687.115	1807.093	22.861
-673.006	1715.457	24.227	-687.150	1807.131	22.833
-673.012	1715.547	24.401	-687.190	1807.153	22.799
-672.968	1715.598	24.640	-687.236	1807.206	22.789
-672.889	1715.673	25.036	-687.255	1807.285	22.792
-672.799	1715.775	25.686	-687.301	1807.321	22.763
-672.593	1715.935	27.064	-687.342	1807.378	22.717
-672.232	1716.371	29.789	-687.374	1807.303	22.547
-671.603	1717.374	33.387	-687.432	1807.351	22.545
-670.222	1718.686	37.309	-687.445	1807.418	22.636
-668.192	1720.304	41.581	-687.525	1806.879	22.461
-665.081	1721.759	45.491	-687.462	1806.996	22.511
-660.579	1723.622	49.193	-687.654	1807.110	22.844
-654.901	1725.274	52.034	-687.663	1807.037	22.671
-647.564	1726.965	53.765	-687.523	1807.038	22.402
-638.467	1729.260	54.893	-687.532	1806.976	22.319
-627.493	1731.746	55.126	-687.530	1806.971	22.302
-614.953	1734.315	54.369	-687.573	1807.044	22.421
-600.652	1736.803	52.671	-687.558	1806.903	22.220
-584.625	1738.295	50.870	-687.557	1806.806	22.108
-568.018	1739.859	48.480	-687.563	1806.842	22.183
-549.628	1741.818	45.414	-687.543	1806.763	22.068
-530.280	1743.402	42.048	-687.525	1806.727	22.103
-510.238	1742.907	39.494	-687.381	1807.176	21.964
-488.963	1744.017	36.346	-687.375	1807.141	21.997
-466.763	1744.849	33.169	-687.391	1807.118	21.968
-444.037	1745.460	30.125	-687.390	1807.083	21.937
-420.708	1746.016	27.411	-687.389	1807.081	21.959
-397.126	1746.313	24.683	-687.376	1807.029	21.991
-373.178	1746.457	22.854	-687.370	1807.005	21.950
-349.227	1746.058	21.413	-687.333	1806.963	22.004
-325.348	1745.342	20.635	-687.325	1806.955	22.038
-300.455	1747.214	18.494	-687.264	1806.907	22.113
-276.963	1745.669	18.486	-687.163	1806.870	22.242
-253.712	1744.404	18.825	-687.098	1806.865	22.535
-230.564	1743.506	19.344	-686.979	1806.859	22.765
-207.721	1742.788	19.833	-686.827	1806.806	23.083
-185.333	1742.256	20.529	-686.708	1806.780	23.394
-163.514	1741.929	21.291	-686.580	1806.689	23.689
-142.295	1741.625	22.108	-686.462	1806.650	24.005
-121.713	1741.401	23.237	-686.337	1806.571	24.247
-101.875	1741.018	24.014	-686.230	1806.487	24.537
-82.771	1740.658	24.799	-686.155	1806.398	24.835
-64.610	1740.239	25.578	-686.076	1806.310	25.235
-47.083	1739.700	26.004	-685.981	1806.211	25.732
-30.649	1739.066	26.172	-685.958	1806.157	26.513
-15.432	1738.347	26.094	-685.991	1806.242	27.531
-1.443	1737.431	25.408	-685.985	1806.393	28.875
10.947	1736.438	24.234	-685.966	1806.643	30.726
21.514	1735.466	22.691	-685.802	1806.748	33.061
29.927	1734.486	20.755	-685.558	1806.947	35.932
36.382	1733.666	18.005	-685.138	1807.254	39.351
40.920	1733.221	14.892	-684.579	1807.770	43.431
42.396	1733.305	13.680	-683.769	1808.436	48.169
42.748	1733.692	13.665	-682.868	1809.235	53.545
43.423	1734.037	13.830	-681.429	1810.082	59.621
44.386	1734.289	14.421	-679.690	1811.269	66.658
45.471	1734.240	15.758	-677.161	1812.573	74.581
46.515	1733.886	16.911	-673.965	1813.999	83.373
47.250	1733.254	17.631	-669.491	1815.348	93.155
47.602	1732.795	18.300	-663.897	1816.649	104.009
47.888	1732.534	18.840	-656.753	1817.463	115.425
48.166	1732.325	19.414	-649.034	1816.309	128.849
48.452	1732.121	20.082	-639.290	1816.661	141.464
48.690	1731.861	20.695	-628.820	1817.456	154.843
48.856	1731.646	21.269	-616.678	1818.456	169.236
49.053	1731.497	21.565	-602.945	1817.674	184.940
49.160	1731.510	21.717	-587.531	1817.216	200.808
49.202	1731.487	21.772	-570.961	1816.163	216.507
49.231	1731.469	21.811	-552.533	1815.000	232.145
49.288	1731.491	21.854	-532.997	1813.246	246.659
49.269	1731.486	21.858	-512.627	1811.518	260.084
49.288	1731.502	21.872	-491.401	1809.242	270.805
49.289	1731.513	21.885	-470.194	1807.116	279.325
49.273	1731.506	21.921	-450.151	1805.091	285.693
49.276	1731.489	21.943	-430.288	1804.045	290.376
49.253	1731.490	21.992	-410.575	1803.243	293.409
49.301	1731.523	22.021	-389.845	1802.512	294.963
48.337	1729.413	23.039	-368.525	1801.446	295.133
48.349	1729.410	23.095	-346.281	1800.130	293.905
48.366	1729.411	23.108	-323.447	1798.672	291.460
48.363	1729.440	23.192	-300.274	1797.330	287.608
48.396	1729.441	23.220	-276.708	1796.274	282.364
48.401	1729.450	23.284	-252.685	1795.488	275.762
48.407	1729.489	23.319	-228.227	1795.006	267.929
48.413	1729.501	23.370	-202.873	1793.998	258.603
49.223	1731.331	22.423	-177.218	1793.407	248.469
49.378	1731.531	22.488	-150.512	1792.872	237.159
50.187	1733.115	21.434	-122.958	1792.162	225.245
50.191	1733.153	21.447	-94.428	1791.547	212.597
50.212	1733.192	21.389	-65.113	1791.116	199.507
50.234	1733.243	21.398	-34.907	1790.855	186.134
50.244	1733.269	21.426	-3.910	1791.043	172.386
50.221	1733.246	21.490	27.415	1791.564	158.503
49.404	1731.717	22.614	61.762	1794.481	142.848
49.432	1731.701	22.669	95.187	1795.377	129.168
49.459	1731.697	22.746	132.125	1797.011	113.609
49.453	1731.692	22.818	166.358	1797.657	99.238
49.470	1731.699	22.948	202.427	1797.944	86.472
49.481	1731.708	23.032	238.958	1798.058	75.074
49.530	1731.712	23.152	276.628	1795.512	65.081
49.547	1731.727	23.272	314.643	1794.306	54.737
49.576	1731.746	23.391	353.029	1792.565	45.767
49.625	1731.784	23.545	392.520	1791.625	36.619
49.656	1731.804	23.716	431.209	1788.543	30.014
49.707	1731.840	23.877	469.664	1785.355	24.760
49.739	1731.907	24.106	507.598	1780.639	21.058
49.789	1731.930	24.322	544.227	1775.342	18.754
49.814	1732.024	24.692	579.528	1769.132	17.836
49.899	1732.079	25.009	612.587	1762.432	18.196
50.056	1732.173	25.461	643.332	1755.305	19.266
50.241	1732.358	26.159	671.106	1748.362	20.771
50.449	1732.850	27.475	695.616	1742.001	21.593
50.867	1733.036	29.093	716.433	1736.932	21.890
51.210	1733.447	31.486	733.277	1732.720	20.638
51.751	1733.758	34.118	745.757	1729.942	18.158
52.214	1733.958	37.266	754.090	1728.662	14.762
52.103	1734.691	41.555	759.182	1728.449	9.770
52.820	1734.680	45.794	759.407	1728.524	10.284
53.926	1734.802	50.581	759.831	1728.608	10.461
55.336	1734.973	56.460	760.687	1728.336	11.446
57.241	1734.910	63.015	762.602	1728.022	13.373
59.779	1734.819	70.730	763.891	1728.313	14.997
63.005	1734.589	79.519	765.201	1728.778	15.943
67.486	1734.320	89.656	766.040	1729.410	16.978
73.126	1734.266	101.387	766.635	1729.844	17.936
80.861	1733.846	114.228	767.385	1730.142	18.702
90.522	1733.318	128.524	768.055	1730.357	19.424
102.313	1732.799	143.972	768.494	1730.575	20.271
115.800	1732.014	160.323	768.729	1730.703	20.633
130.718	1730.645	177.977	768.833	1730.779	20.740
147.605	1729.006	196.432	768.875	1730.841	20.777
166.843	1727.242	215.189	768.901	1730.873	20.773
188.132	1725.672	233.738	768.918	1730.854	20.730
211.212	1724.654	250.965	768.889	1730.832	20.699
235.697	1724.168	265.850	768.864	1730.789	20.655
260.760	1725.135	277.850	768.813	1730.735	20.643
285.740	1726.829	286.359	768.782	1730.740	20.542
309.400	1728.805	291.984	768.729	1730.702	20.525
332.633	1730.298	295.284	768.711	1730.649	20.482
355.958	1731.160	296.688	768.683	1730.587	20.407
379.876	1731.513	296.520	768.669	1730.554	20.411
404.848	1731.408	295.071	768.616	1730.560	20.446
430.618	1730.690	292.566	768.594	1730.510	20.393
456.803	1729.268	289.079	768.604	1730.458	20.408
483.113	1726.979	284.446	768.653	1730.341	20.646
509.380	1723.904	278.526	768.482	1730.090	20.525
535.357	1719.418	271.503	767.885	1730.485	20.027
561.486	1714.182	263.141	767.866	1730.424	20.033
587.856	1708.551	253.578	768.054	1730.077	19.104
615.451	1702.207	242.422	769.391	1729.600	20.040
643.229	1694.979	230.584	769.289	1729.600	20.219
671.628	1686.882	217.971	769.048	1730.313	20.640
700.482	1676.258	204.985	769.028	1730.308	20.700
730.367	1667.004	190.729	768.682	1729.959	20.572
761.407	1656.986	175.511	768.859	1729.958	20.608
793.095	1645.872	160.249	768.827	1729.893	20.680
825.601	1634.368	144.769	768.368	1729.389	20.810
859.279	1621.697	128.807	768.381	1729.322	20.839
893.561	1607.934	113.121	768.338	1729.258	20.961
928.739	1593.050	98.000	768.373	1729.229	21.053
963.322	1576.915	82.688	768.387	1729.183	21.119
999.486	1558.980	69.050	768.384	1729.116	21.249
1035.010	1540.137	56.186	768.427	1729.048	21.344
1070.524	1520.020	44.734	768.455	1728.974	21.495
1105.991	1498.923	35.045	768.475	1728.909	21.647
1140.621	1477.228	27.180	768.453	1728.808	21.899
1174.484	1455.329	21.456	768.532	1728.690	22.179
1207.081	1434.162	18.838	768.579	1728.575	22.484
1238.054	1414.409	17.966	768.563	1728.418	22.884
1267.133	1396.414	18.148	768.588	1728.197	23.292
1292.821	1380.600	19.424	768.651	1727.913	24.054
1315.165	1368.094	20.839	768.682	1727.478	25.467
1333.616	1359.264	21.811	768.980	1727.253	27.384
1347.291	1353.619	21.537	769.211	1727.208	30.151
1355.339	1349.956	19.005	769.592	1727.424	33.520
1357.205	1348.868	18.001	770.409	1727.701	37.443
1357.895	1348.890	17.052	771.343	1728.128	42.223
1359.344	1349.034	16.286	772.726	1728.387	47.957
1360.994	1348.786	16.773	774.499	1728.560	54.733
1362.627	1348.339	18.104	776.830	1728.514	62.454
1363.339	1347.346	19.249	779.852	1728.287	71.542
1363.330	1346.473	20.200	784.135	1727.524	81.778
1363.290	1345.664	20.947	789.674	1726.115	93.538
1363.356	1345.138	21.654	794.545	1723.100	108.357
1363.410	1344.697	22.364	803.160	1719.093	122.194
1363.533	1344.340	23.029	812.796	1713.408	137.207
1363.690	1344.109	23.363	824.103	1707.539	153.199
1363.712	1344.015	23.482	836.922	1701.407	170.533
1363.684	1343.960	23.540	850.910	1693.746	188.523
1363.685	1343.882	23.589	865.960	1684.623	207.264
1363.691	1343.876	23.616	883.092	1674.564	225.197
1363.689	1343.851	23.592	901.362	1664.031	242.279
1363.683	1343.856	23.578	920.366	1652.789	257.300
1363.688	1343.867	23.551	939.385	1641.261	269.433
1363.668	1343.903	23.542	958.419	1629.648	279.187
1363.656	1343.928	23.516	976.934	1618.557	286.497
1363.648	1343.914	23.512	995.832	1607.834	291.858
1363.647	1343.933	23.534	1015.249	1596.847	295.228
1363.573	1343.924	23.562	1035.478	1585.530	297.070
1363.572	1343.902	23.606	1056.259	1573.729	297.377
1363.508	1343.879	23.664	1077.677	1561.656	296.075
1363.482	1343.848	23.736	1099.518	1549.576	293.494
1363.460	1343.802	23.860	1121.887	1537.465	289.272
1363.510	1343.809	24.010	1144.648	1525.570	283.528
1363.446	1343.739	24.081	1167.801	1513.531	276.370
1363.436	1343.718	24.145	1191.451	1501.249	267.721
1363.478	1343.747	24.288	1215.665	1488.529	257.776
1363.488	1343.706	24.359	1240.594	1475.442	246.484
1364.143	1343.422	24.534	1265.869	1461.841	234.412
1363.973	1343.505	24.632	1291.893	1447.355	221.029
1362.376	1340.992	25.423	1318.604	1432.211	206.894
1368.541	1345.454	21.521	1345.888	1416.118	192.143
1365.145	1345.045	23.603	1373.396	1398.826	177.184
1365.126	1344.987	23.679	1401.758	1380.614	161.626
1365.054	1345.334	23.763	1429.725	1360.641	145.410
1364.414	1343.960	24.559	1458.656	1340.749	129.215
1363.458	1343.407	25.358	1488.136	1319.281	114.075
1363.499	1343.371	25.500	1519.929	1295.973	98.580
1363.502	1343.324	25.606	1549.208	1272.372	84.061
1363.528	1343.312	25.790	1579.025	1247.872	70.882
1363.557	1343.291	25.941	1608.533	1222.163	58.842
1363.625	1343.296	26.163	1637.075	1194.647	48.293
1363.681	1343.265	26.364	1665.809	1167.138	39.284
1363.752	1343.267	26.624	1693.821	1139.163	32.096
1363.898	1343.256	26.994	1720.711	1110.951	26.576
1364.062	1343.308	27.422	1745.832	1082.577	22.704
1364.226	1343.303	27.838	1769.526	1054.993	20.304
1364.569	1343.402	28.381	1791.911	1029.320	19.481
1365.046	1343.606	29.088	1811.559	1004.490	19.662
1365.465	1343.695	30.149	1829.091	982.239	20.394
1365.834	1343.713	31.586	1844.824	963.129	20.778
1366.220	1343.710	33.337	1857.815	946.966	20.113
1366.497	1343.623	35.477	1866.847	933.336	18.086
1366.974	1343.472	37.997	1872.524	923.279	15.268
1367.591	1343.231	40.985	1875.854	917.392	11.777
1368.248	1342.923	44.509	1876.554	916.686	12.439
1369.118	1342.522	48.789	1877.012	916.415	12.682
1370.340	1342.025	53.586	1876.037	917.686	13.690
1371.749	1341.189	59.369	1878.090	915.629	16.066
1373.675	1340.123	66.229	1879.646	914.295	17.753
1376.417	1338.812	74.529	1881.084	913.816	18.807
1380.074	1336.949	84.264	1882.349	913.679	19.822
1385.520	1334.658	95.770	1883.117	913.377	20.873
1393.198	1332.049	109.079	1883.706	912.904	21.942
1402.500	1327.826	123.663	1884.309	912.607	22.940
1413.483	1321.957	139.322	1884.847	912.486	23.738
1425.610	1314.482	155.801	1885.145	912.412	24.133
1438.640	1305.485	173.260	1885.240	912.432	24.211
1452.815	1295.008	191.273	1885.317	912.427	24.266
1468.814	1283.349	209.284	1885.318	912.402	24.270
1486.640	1270.282	227.140	1885.294	912.393	24.253
1505.777	1256.022	243.620	1885.257	912.363	24.201
1526.721	1240.853	258.231	1885.205	912.355	24.135
1548.400	1225.699	269.487	1885.076	912.173	24.181
1569.320	1211.009	276.978	1884.339	911.614	23.604
1589.066	1197.176	281.656	1884.974	912.336	23.899
1608.013	1183.203	284.172	1884.915	912.324	23.837
1626.279	1168.587	284.703	1884.314	911.794	23.521
1644.226	1153.105	284.043	1884.004	911.543	23.334
1662.137	1136.450	282.195	1883.995	911.573	23.344
1679.938	1118.756	279.441	1883.853	911.524	23.259
1697.325	1100.188	275.465	1883.804	911.515	23.214
1713.950	1081.035	270.425	1883.719	911.483	23.158
1729.686	1061.187	264.068	1884.834	912.506	23.848
1744.598	1040.615	256.368	1884.805	912.476	23.866
1758.709	1019.189	247.188	1885.133	912.681	24.298
1772.944	997.020	236.588	1884.020	912.810	23.525
1787.098	973.932	224.854	1883.959	912.774	23.485
1801.081	949.787	212.141	1883.397	912.677	23.215
1815.041	924.494	198.519	1884.238	912.339	23.641
1828.930	897.920	184.170	1884.186	912.325	23.605
1843.601	870.675	169.284	1884.141	912.288	23.603
1856.586	842.849	153.917	1884.128	912.263	23.640
1873.966	811.812	137.086	1884.091	912.232	23.671
1883.240	780.286	123.907	1884.142	912.022	23.470
1895.230	747.068	108.641	1884.112	912.002	23.570
1905.659	713.879	93.325	1884.093	911.963	23.641
1917.265	679.967	79.709	1884.101	911.951	23.741
1926.651	644.188	65.769	1884.081	911.909	23.832
1935.393	607.899	53.411	1884.062	911.867	23.953
1943.208	571.016	42.307	1884.020	911.804	24.080
1949.785	533.571	32.876	1884.046	911.766	24.289
1955.860	496.331	24.980	1884.019	911.689	24.459
1961.804	459.711	19.470	1883.965	911.613	24.701
1967.215	424.704	16.802	1883.977	911.512	25.019
1972.228	391.972	15.998	1883.957	911.390	25.339
1976.983	361.518	15.251	1884.004	911.279	25.795
1982.174	334.661	15.469	1883.991	911.139	26.323
1988.708	312.283	16.778	1884.014	910.989	27.286
1996.537	294.496	18.259	1884.422	911.054	29.068
2004.060	281.472	19.170	1884.693	910.835	31.625
2008.553	272.878	17.948	1885.462	910.791	34.945
2009.750	270.167	17.004	1886.461	910.689	39.199
2010.513	269.554	15.523	1887.681	910.267	44.203
2011.705	269.338	14.334	1888.811	909.474	50.014
2012.753	268.737	14.160	1890.194	908.285	56.761
2013.378	267.523	14.905	1891.806	906.418	64.525
2013.287	266.647	15.901	1893.884	903.956	73.414
2012.685	265.771	16.764	1896.188	900.470	83.447
2012.189	265.263	17.436	1899.535	896.020	95.030
2011.890	264.855	18.021	1903.196	889.606	107.554
2011.728	264.616	18.797	1907.403	881.318	121.406
2011.587	264.291	19.436	1912.303	871.169	136.344
2011.447	264.038	19.945	1917.889	859.588	152.435
2011.413	263.829	20.295	1924.350	846.935	169.535
2011.419	263.750	20.404	1931.447	832.724	187.326
2011.645	263.794	20.556	1938.909	816.662	205.455
2011.665	263.738	20.593	1946.814	798.757	223.515
2011.696	263.704	20.652	1954.813	778.781	240.585
2011.728	263.674	20.663	1962.495	757.252	256.268
2011.747	263.644	20.672	1969.993	734.698	269.701
2011.756	263.658	20.672	1977.474	712.373	280.114
2011.754	263.679	20.677	1985.128	691.231	287.695
2011.741	263.693	20.698	1992.561	671.794	292.762
2011.705	263.693	20.684	2000.027	652.721	295.159
2011.695	263.700	20.710	2007.522	633.279	295.294
2011.610	263.729	20.787	2014.502	612.567	293.701
2011.543	263.742	20.927	2020.576	590.485	290.406
2011.488	263.749	21.023	2025.948	567.344	286.011
2011.470	263.735	21.098	2030.567	542.756	280.049
2011.997	263.632	21.519	2034.646	517.195	272.639
2012.771	263.378	21.444	2038.888	491.260	263.851
2011.498	263.963	21.546	2043.341	464.828	253.597
2011.363	264.961	20.537	2048.011	437.886	241.902
2011.975	263.936	20.896	2052.947	410.159	229.063
2011.836	263.626	21.262	2057.625	381.490	215.179
2011.700	264.225	21.533	2061.652	351.602	200.386
2011.405	263.592	21.840	2065.721	320.348	184.749
2011.397	263.542	21.938	2067.843	288.167	168.465
2011.420	263.466	22.050	2070.147	254.861	152.398
2011.451	263.430	22.169	2072.096	220.684	136.774
2011.476	263.391	22.276	2073.640	184.926	121.391
2011.438	263.341	22.408	2072.784	147.152	105.045
2011.426	263.322	22.534	2072.048	109.705	90.124
2011.386	263.261	22.645	2071.401	72.199	76.773
2011.442	263.247	22.894	2068.975	32.995	63.955
2011.495	263.234	23.113	2066.087	-6.080	53.019
2011.516	263.219	23.334	2061.692	-45.833	43.331
2011.476	263.173	23.562	2056.402	-85.577	35.543
2011.517	263.107	23.802	2049.759	-124.934	29.173
2011.608	263.058	24.143	2041.914	-163.412	24.551
2011.726	262.985	24.573	2032.782	-200.655	21.223
2011.888	262.877	25.055	2022.799	-235.895	19.527
2012.159	262.676	25.611	2012.132	-268.808	19.088
2012.574	262.351	26.469	2001.616	-298.731	19.860
2012.984	262.188	27.847	1992.312	-325.351	20.936
2013.113	261.960	29.497	1984.326	-348.104	21.249
2013.421	261.566	31.667	1976.710	-366.585	20.244
2013.570	261.163	34.120	1969.557	-379.799	18.218
2013.649	260.723	36.986	1964.135	-387.969	15.192
2013.706	260.033	40.315	1961.267	-392.366	11.000
2013.751	259.225	44.301	1961.121	-392.734	10.312
2013.844	258.195	48.733	1961.246	-392.895	10.295
2013.869	256.843	53.998	1961.203	-393.661	11.058
2014.208	255.064	60.418	1961.471	-395.221	12.993
2014.324	252.792	67.725	1961.969	-397.064	14.830
2014.386	249.579	76.258	1962.864	-398.232	16.025
2014.504	245.232	86.314	1963.709	-399.243	16.975
2015.267	239.620	98.025	1964.010	-399.984	17.804
2015.152	231.801	110.708	1964.126	-400.608	18.801
2014.553	222.018	124.733	1964.424	-401.190	19.897
2013.451	210.503	139.965	1964.808	-401.584	20.595
2011.811	197.931	156.179	1964.933	-401.845	21.032
2008.913	183.826	173.161	1964.966	-401.935	21.125
2005.370	168.005	190.866	1965.010	-401.956	21.235
2001.682	150.250	208.962	1964.995	-402.001	21.250
1998.146	130.561	226.975	1964.954	-402.035	21.242
1994.960	109.122	244.191	1964.917	-402.026	21.252
1992.293	86.582	259.441	1964.914	-402.038	21.262
1991.081	63.753	271.416	1964.882	-402.015	21.263
1991.223	41.294	279.457	1964.877	-402.003	21.268
1991.581	19.547	284.541	1964.853	-401.977	21.266
1991.500	-2.177	287.172	1964.817	-401.976	21.276
1990.809	-24.025	287.742	1964.820	-401.950	21.337
1989.636	-46.492	286.563	1964.776	-401.949	21.335
1987.982	-69.892	284.073	1964.764	-401.993	21.361
1985.619	-94.296	280.366	1964.743	-401.943	21.420
1982.481	-119.285	275.549	1964.694	-401.901	21.417
1978.564	-144.573	269.536	1964.607	-401.868	21.423
1972.969	-169.415	262.527	1964.710	-401.731	21.390
1966.293	-193.892	254.342	1964.381	-402.012	21.307
1958.566	-218.175	244.970	1963.839	-402.468	20.760
