RHeel_pos_X	RHeel_pos_Y	RHeel_pos_Z	LHeel_pos_X	LHeel_pos_Y	LHeel_pos_Z
234.215	1727.368	68.461	-184.747	1955.174	67.345
249.059	1729.621	69.093	-184.697	1955.047	67.512
263.201	1731.958	69.922	-184.579	1954.926	67.772
276.946	1734.295	70.453	-184.497	1954.820	68.015
290.097	1736.774	71.059	-184.346	1954.696	68.235
302.531	1739.396	71.317	-184.280	1954.610	68.514
314.648	1742.444	71.771	-184.215	1954.615	68.993
325.771	1745.205	71.804	-184.049	1954.562	69.329
335.972	1747.542	71.927	-183.893	1954.509	69.746
344.986	1748.915	72.143	-183.670	1954.470	70.156
353.929	1751.560	71.414	-183.369	1954.405	70.624
361.999	1754.223	70.574	-183.091	1954.395	71.136
369.299	1756.756	69.545	-182.778	1954.378	71.802
376.026	1759.353	68.015	-182.533	1954.470	72.747
381.575	1761.889	66.220	-182.231	1954.511	73.575
386.491	1764.522	64.194	-181.925	1954.574	74.604
390.624	1767.282	62.054	-181.545	1954.637	75.746
393.934	1770.089	59.667	-181.044	1954.777	77.244
396.250	1772.904	56.720	-180.260	1954.844	78.754
397.725	1774.737	57.105	-179.575	1955.123	80.819
399.852	1776.536	56.772	-178.902	1955.490	83.119
401.936	1778.081	56.716	-177.837	1955.762	85.624
404.437	1778.650	57.149	-176.675	1956.133	88.568
407.074	1778.924	58.201	-175.376	1956.617	91.948
409.375	1778.686	59.196	-173.637	1957.042	95.804
411.490	1778.458	60.082	-171.613	1957.585	100.248
413.667	1778.245	61.024	-169.364	1958.190	105.191
415.316	1778.130	62.209	-166.517	1958.992	110.629
416.825	1777.761	63.166	-162.964	1959.691	116.465
418.109	1777.445	63.967	-158.899	1960.611	123.067
419.196	1777.218	64.630	-154.223	1961.705	130.492
419.789	1777.020	65.107	-148.607	1962.624	138.418
420.152	1776.986	65.666	-141.715	1963.566	146.881
420.492	1776.956	65.905	-133.677	1964.512	156.307
420.858	1777.016	66.125	-124.252	1965.360	166.427
421.228	1777.180	66.297	-113.026	1966.186	177.118
421.546	1777.328	66.378	-101.183	1967.332	189.685
421.791	1777.503	66.391	-87.113	1968.002	201.889
421.990	1777.583	66.455	-71.695	1968.710	214.939
422.431	1778.479	66.052	-54.743	1969.542	228.213
422.782	1779.008	65.878	-36.766	1970.467	241.509
423.133	1779.592	65.503	-17.418	1970.833	254.532
423.460	1780.293	65.021	2.975	1970.792	266.799
423.454	1780.307	64.958	25.557	1970.812	278.235
423.410	1780.204	64.952	48.813	1969.926	287.771
423.236	1779.882	65.098	69.674	1968.510	293.863
423.027	1779.512	65.409	87.118	1966.887	297.588
422.935	1779.479	65.314	103.439	1964.936	299.426
423.141	1780.045	65.002	119.959	1962.590	299.610
423.225	1780.350	64.867	137.562	1959.779	297.916
423.216	1780.353	64.916	155.967	1956.593	294.838
423.202	1780.389	64.934	175.408	1952.952	290.398
423.232	1780.375	64.956	195.660	1948.855	284.301
423.248	1780.395	65.017	216.582	1944.636	277.269
423.277	1780.369	65.086	238.594	1939.787	268.373
423.303	1780.385	65.148	260.886	1934.874	258.764
423.374	1780.400	65.249	284.397	1930.241	247.781
423.447	1780.402	65.327	309.128	1925.996	236.301
423.500	1780.448	65.410	334.770	1921.521	224.280
422.870	1779.216	66.282	361.201	1916.923	212.370
422.939	1779.262	66.384	388.739	1912.826	200.188
422.972	1779.283	66.495	416.951	1908.461	187.774
423.033	1779.323	66.648	445.745	1904.275	175.703
423.133	1779.359	66.762	475.276	1899.232	163.210
423.217	1779.419	66.925	505.291	1894.820	150.998
423.312	1779.470	67.108	539.426	1888.995	137.547
423.410	1779.571	67.297	570.150	1884.075	125.739
423.519	1779.640	67.495	602.383	1878.854	115.421
423.582	1779.700	67.749	635.924	1873.472	106.070
423.654	1779.799	68.112	668.029	1869.226	97.596
423.918	1780.197	68.213	701.707	1863.681	90.038
424.066	1780.244	68.475	735.199	1858.705	82.723
424.206	1780.279	68.844	768.627	1853.614	76.278
424.409	1780.350	69.252	802.121	1848.803	70.705
424.696	1780.409	69.622	835.178	1843.277	65.714
425.052	1780.406	70.208	867.670	1837.611	61.818
425.367	1780.428	70.834	899.199	1831.674	58.651
425.718	1780.676	71.824	929.384	1825.303	56.028
426.110	1780.850	72.766	958.104	1818.786	54.167
426.523	1780.983	73.902	984.660	1812.149	53.040
426.939	1781.222	75.321	1008.837	1805.412	52.314
427.721	1781.210	76.701	1030.335	1798.832	51.691
428.441	1781.276	78.440	1048.801	1792.584	50.870
429.102	1781.177	80.358	1064.446	1787.759	49.137
429.873	1780.850	82.724	1074.910	1783.313	49.797
430.878	1780.276	85.273	1081.604	1780.081	50.613
432.011	1779.615	88.224	1084.896	1777.711	51.847
432.292	1779.217	92.601	1085.397	1775.080	54.671
434.114	1778.349	96.606	1088.692	1773.308	56.090
436.257	1777.378	101.192	1092.258	1772.001	58.039
438.834	1776.516	106.577	1095.370	1771.011	60.141
441.999	1775.516	112.540	1097.413	1769.832	61.578
445.566	1774.337	119.821	1099.087	1769.117	62.875
450.318	1772.878	127.557	1100.139	1768.964	63.811
456.261	1771.347	136.239	1100.710	1768.914	64.271
463.948	1769.773	145.986	1101.161	1769.002	64.601
473.397	1768.098	156.864	1101.607	1769.412	64.798
484.968	1766.255	168.740	1101.755	1769.172	65.189
499.147	1764.500	181.478	1101.874	1769.047	65.485
514.988	1761.280	195.299	1101.750	1768.646	65.685
531.957	1757.259	210.149	1101.802	1768.490	65.789
550.253	1752.550	225.351	1101.796	1768.401	65.868
569.488	1747.313	240.488	1101.808	1768.286	65.947
590.224	1741.395	254.687	1101.765	1768.217	65.991
613.199	1734.682	268.006	1101.802	1768.205	66.009
638.793	1727.036	280.195	1101.786	1768.218	66.058
665.275	1720.156	289.666	1101.848	1768.334	66.135
688.145	1715.132	296.183	1101.883	1768.407	66.235
707.549	1711.804	300.502	1101.929	1768.467	66.300
726.094	1709.152	303.107	1101.979	1768.582	66.337
744.548	1706.128	303.556	1101.973	1768.539	66.343
763.893	1703.123	302.487	1101.933	1768.519	66.378
783.813	1698.605	299.863	1102.061	1768.501	66.633
805.206	1695.084	295.688	1102.079	1768.468	66.685
827.367	1691.363	290.376	1102.012	1768.399	66.724
849.871	1686.926	283.752	1101.999	1768.327	66.824
872.648	1682.210	275.611	1101.220	1768.407	66.379
895.673	1676.128	266.356	1101.403	1768.256	66.445
918.968	1669.355	255.927	1100.228	1768.503	66.454
942.544	1661.839	244.510	1099.964	1768.197	66.379
966.360	1653.578	232.039	1099.447	1768.264	67.109
991.553	1644.032	218.753	1099.754	1767.970	67.245
1016.634	1634.210	205.371	1101.088	1767.555	67.950
1042.314	1623.438	192.176	1100.960	1767.462	68.555
1068.806	1612.312	178.892	1101.707	1767.071	68.444
1095.996	1600.500	165.525	1101.713	1766.887	68.697
1123.205	1588.416	152.321	1101.886	1766.555	68.517
1151.658	1575.685	139.918	1101.959	1766.387	68.728
1180.284	1562.221	127.835	1102.051	1766.106	68.714
1208.466	1548.371	116.066	1102.143	1765.970	68.940
1237.006	1533.345	105.379	1102.233	1765.884	69.142
1266.244	1517.562	95.939	1102.367	1765.784	69.284
1294.428	1501.020	87.169	1102.447	1765.676	69.503
1322.309	1484.118	79.704	1102.418	1765.468	69.753
1349.679	1466.882	73.454	1102.479	1765.288	70.039
1376.495	1449.495	68.489	1102.604	1765.161	70.340
1402.419	1432.253	64.765	1102.752	1765.074	70.873
1427.755	1415.661	62.199	1102.884	1764.949	71.393
1452.197	1399.844	60.616	1103.103	1764.826	71.989
1475.166	1385.653	60.020	1103.327	1764.736	72.832
1496.953	1373.268	60.207	1103.705	1764.622	73.821
1516.443	1362.636	60.161	1104.214	1764.583	75.047
1532.784	1354.399	59.428	1104.919	1764.688	76.575
1544.939	1349.240	58.568	1105.626	1764.678	78.569
1553.780	1346.406	58.557	1106.699	1764.750	80.705
1559.264	1345.457	59.242	1107.852	1764.873	83.620
1563.566	1345.748	59.384	1109.371	1764.962	86.658
1567.788	1345.920	59.127	1111.008	1764.735	90.361
1571.052	1345.123	59.180	1112.949	1764.273	94.812
1573.906	1343.259	60.517	1115.317	1763.532	99.921
1576.660	1341.102	61.859	1118.161	1762.609	105.836
1578.703	1338.944	63.474	1121.521	1761.158	112.456
1580.327	1337.163	64.827	1125.582	1759.320	120.140
1581.510	1335.869	65.885	1130.500	1756.797	128.817
1582.172	1334.838	66.706	1136.152	1752.861	138.765
1582.372	1334.186	67.236	1143.644	1748.784	149.770
1582.360	1333.650	67.615	1153.320	1744.172	161.818
1582.472	1333.123	68.011	1164.234	1737.695	175.602
1582.790	1332.814	68.407	1177.293	1728.933	190.003
1582.776	1332.791	68.575	1192.762	1719.618	205.062
1583.182	1332.771	68.833	1210.194	1709.901	220.934
1582.954	1332.142	68.863	1229.757	1699.457	237.351
1583.161	1332.080	69.023	1250.413	1687.867	253.403
1583.322	1332.049	69.158	1272.053	1674.859	268.457
1583.400	1331.993	69.262	1295.049	1660.438	281.668
1583.409	1331.905	69.386	1319.304	1644.709	292.208
1583.370	1331.832	69.516	1341.953	1629.713	300.816
1583.359	1331.727	69.670	1360.979	1616.484	307.187
1583.293	1331.627	69.799	1377.939	1604.408	311.507
1583.217	1331.535	69.927	1394.609	1592.077	314.369
1583.251	1331.510	70.110	1411.740	1579.280	315.463
1583.245	1331.462	70.190	1429.536	1566.041	314.889
1583.799	1332.010	70.486	1447.867	1552.441	312.917
1583.342	1331.495	70.378	1466.589	1538.252	309.353
1583.451	1331.543	70.500	1485.380	1523.686	304.584
1584.013	1332.109	70.769	1504.800	1508.863	298.354
1583.598	1331.624	70.682	1524.478	1493.902	290.765
1584.169	1332.179	70.940	1544.382	1478.689	281.838
1585.358	1331.809	71.136	1564.566	1463.186	271.659
1584.901	1332.065	71.392	1584.920	1447.220	260.399
1584.998	1332.081	71.568	1605.182	1430.779	247.919
1589.608	1333.670	68.475	1626.704	1413.691	234.985
1589.758	1333.706	68.655	1649.471	1395.838	221.551
1586.203	1334.003	70.606	1671.935	1377.127	207.696
1585.722	1332.813	71.442	1693.589	1357.639	192.839
1586.028	1332.888	71.435	1719.091	1338.670	179.088
1584.912	1332.056	71.911	1741.252	1316.326	165.280
1585.090	1332.102	72.019	1765.658	1294.738	152.396
1585.313	1332.175	72.160	1790.407	1271.861	140.088
1585.480	1332.211	72.318	1814.095	1248.372	127.612
1585.677	1332.222	72.503	1839.062	1223.956	116.610
1585.920	1332.274	72.779	1861.934	1199.389	105.032
1586.142	1332.280	73.031	1885.798	1174.510	94.815
1586.865	1332.839	73.506	1909.758	1149.463	85.836
1586.564	1332.288	73.604	1933.466	1124.633	77.990
1586.852	1332.293	73.973	1956.571	1100.089	71.327
1587.656	1332.861	74.603	1978.692	1076.108	65.878
1587.404	1332.284	74.916	1999.214	1052.818	61.900
1587.704	1332.274	75.401	2018.281	1030.656	59.185
1588.044	1332.239	76.135	2035.401	1010.138	57.521
1588.449	1332.191	76.958	2049.076	990.360	55.966
1588.980	1332.045	78.006	2060.503	972.995	54.897
1589.492	1331.751	79.201	2068.823	957.880	53.384
1589.712	1331.314	80.704	2074.639	945.640	51.579
1590.221	1330.823	82.582	2077.593	937.111	51.638
1590.732	1329.970	85.015	2078.885	932.484	52.681
1591.220	1328.974	87.948	2079.261	929.740	53.403
1592.053	1327.738	91.432	2079.998	926.892	54.277
1593.150	1326.247	95.587	2081.529	923.824	55.847
1594.380	1324.447	100.461	2083.052	920.848	57.692
1596.405	1322.377	106.052	2084.253	918.427	59.344
1598.631	1319.862	112.470	2085.504	916.675	60.795
1601.443	1316.714	119.797	2086.174	915.149	61.862
1604.898	1312.724	128.054	2086.797	914.302	62.676
1609.879	1308.394	137.734	2087.092	913.973	63.056
1615.543	1302.215	148.662	2087.244	913.635	63.242
1622.265	1293.923	160.547	2087.539	913.487	63.615
1631.425	1284.425	173.739	2087.793	913.324	63.893
1642.579	1273.556	188.223	2087.902	913.157	64.026
1653.716	1260.308	203.224	2087.915	912.941	64.099
1664.651	1244.836	218.581	2087.903	912.762	64.220
1676.450	1228.726	233.841	2087.863	912.569	64.314
1689.348	1212.024	248.860	2088.189	912.797	64.635
1702.349	1193.033	262.691	2088.092	912.625	64.580
1716.612	1171.480	275.457	2088.022	912.473	64.607
1730.663	1147.643	285.804	2087.919	912.205	64.657
1746.744	1128.149	294.460	2087.983	912.177	64.744
1760.223	1112.252	299.962	2088.030	912.184	64.838
1772.968	1098.420	303.242	2088.098	912.161	64.958
1785.535	1084.653	304.672	2088.112	912.166	65.034
1797.944	1070.125	304.276	2088.111	912.108	65.160
1810.578	1054.595	302.095	2088.033	912.040	65.270
1823.216	1038.049	298.348	2088.235	912.065	65.766
1835.704	1020.400	293.387	2088.158	911.951	65.880
1847.719	1001.922	287.017	2088.487	912.198	66.306
1859.086	982.830	279.350	2089.144	912.852	66.956
1870.115	963.208	270.237	2089.371	913.006	67.516
1880.401	942.933	259.885	2089.327	912.888	67.667
1890.264	921.656	248.285	2088.762	913.194	67.552
1899.609	899.433	235.798	2088.316	912.898	67.146
1909.131	876.520	222.503	2086.860	911.377	66.115
1918.204	852.225	208.790	2086.878	911.281	66.371
1928.793	827.408	194.670	2087.289	911.521	66.871
1938.501	801.318	180.900	2086.933	911.263	66.839
1948.079	773.890	167.100	2087.854	911.088	67.807
1959.138	747.584	153.252	2087.784	910.970	67.971
1968.783	719.036	140.307	2087.729	910.833	68.113
1977.913	688.984	129.190	2087.642	910.725	68.277
1986.667	659.039	117.282	2087.593	910.638	68.453
1994.812	628.473	106.227	2087.555	910.514	68.631
2002.955	597.121	96.167	2087.538	910.392	68.776
2008.961	565.844	87.190	2087.592	910.244	68.929
2015.405	534.301	79.229	2087.612	910.131	69.199
2020.863	503.098	72.046	2087.685	910.020	69.546
2026.690	472.158	66.366	2087.677	909.803	70.060
2032.412	441.808	62.009	2087.730	909.547	70.698
2037.940	412.823	60.626	2087.880	909.253	71.465
2043.273	385.227	58.789	2088.159	908.949	72.409
2048.599	359.337	57.296	2088.336	908.566	73.731
2054.032	335.672	56.267	2088.880	908.143	75.437
2059.534	314.802	55.753	2089.292	907.482	77.347
2064.239	297.686	55.451	2090.140	906.861	79.694
2067.867	285.654	55.459	2091.039	906.034	82.553
2070.675	278.266	55.645	2092.216	905.227	85.837
2073.261	274.369	55.867	2093.560	904.145	89.477
2075.240	271.237	56.533	2094.952	902.660	93.600
2075.831	268.027	57.610	2096.392	900.884	98.289
2076.036	264.604	59.457	2098.232	898.677	104.098
2075.914	261.355	61.336	2099.905	895.701	110.416
2075.678	258.601	63.005	2101.461	891.845	117.483
2075.646	256.383	64.450	2103.124	887.092	125.572
2075.703	255.019	65.556	2104.528	880.844	134.608
2075.666	254.363	66.109	2106.435	873.386	144.900
2075.651	254.111	66.363	2108.106	863.611	156.298
2075.536	253.853	66.612	2110.972	852.282	169.248
2075.421	253.656	66.854	2113.390	837.719	182.744
2075.435	253.413	67.014	2116.292	820.693	197.100
2075.665	253.156	67.157	2119.731	801.437	212.394
2075.940	252.926	67.301	2124.082	780.080	228.240
2076.130	252.809	67.353	2128.797	757.047	244.370
2076.216	252.715	67.436	2133.385	732.684	259.690
2076.349	252.620	67.509	2138.109	706.768	273.648
2076.391	252.579	67.559	2142.974	679.213	285.472
2076.348	252.513	67.665	2148.514	651.335	295.005
2076.470	252.468	67.736	2153.223	627.161	302.589
2076.794	252.366	68.011	2157.327	606.063	307.911
2076.644	252.317	68.323	2160.931	585.880	311.146
2076.588	252.280	68.403	2164.512	565.003	312.911
2077.477	252.002	68.369	2167.962	543.026	312.763
2076.450	252.486	68.514	2171.444	520.113	310.914
2076.491	252.434	68.638	2174.670	496.342	307.635
2076.585	252.370	68.799	2177.518	471.849	302.913
2076.681	252.311	68.899	2180.240	446.907	296.772
2080.661	251.313	66.825	2182.931	421.729	289.287
2076.798	252.563	68.276	2185.047	396.020	280.354
2076.866	252.491	68.424	2187.224	370.005	269.922
2076.821	252.974	68.364	2189.602	343.329	258.572
2076.920	251.727	69.153	2191.364	315.566	245.580
2077.009	251.738	69.293	2193.613	286.973	232.324
2076.609	251.828	69.761	2195.466	257.529	218.744
2076.629	251.802	69.855	2196.532	227.330	204.459
2076.664	251.742	69.956	2198.197	195.969	190.069
2076.682	251.671	70.094	2200.305	163.635	175.996
2076.718	251.616	70.215	2200.989	129.891	161.157
2076.772	251.548	70.352	2201.398	95.354	146.243
2076.840	251.496	70.467	2202.201	60.779	132.440
2076.912	251.480	70.594	2202.950	25.450	119.241
2076.973	251.428	70.687	2204.882	-9.248	107.812
2077.026	251.364	70.785	2206.146	-45.403	96.754
2077.114	251.316	70.921	2207.219	-82.061	86.493
2077.191	251.251	70.985	2208.434	-118.638	77.562
2077.276	251.206	71.114	2209.912	-154.639	70.036
2077.376	251.135	71.204	2211.291	-189.807	64.045
2077.563	250.977	71.310	2212.399	-223.270	59.536
2077.754	250.816	71.453	2212.773	-255.063	56.312
2078.041	250.621	71.812	2212.361	-284.249	54.344
2078.394	250.410	72.352	2211.021	-310.831	52.972
2078.694	250.161	73.027	2208.988	-334.143	52.051
2078.923	249.894	73.861	2206.181	-354.253	50.611
2078.930	249.352	74.808	2202.518	-370.120	48.687
2078.978	248.807	76.300	2198.779	-381.158	47.703
2078.742	248.277	78.114	2195.786	-387.390	48.328
