RHeel_pos_X	RHeel_pos_Y	RHeel_pos_Z	LHeel_pos_X	LHeel_pos_Y	LHeel_pos_Z
-727.766	1725.518	70.850	-715.680	1853.996	65.528
-727.790	1725.529	70.833	-715.661	1853.996	65.562
-727.789	1725.518	70.816	-715.692	1853.994	65.533
-727.781	1725.535	70.840	-715.675	1853.989	65.535
-727.778	1725.503	70.821	-715.673	1853.973	65.535
-727.791	1725.521	70.811	-715.663	1853.964	65.485
-727.786	1725.494	70.816	-715.654	1853.954	65.519
-727.792	1725.524	70.865	-715.679	1853.980	65.571
-727.798	1725.513	70.829	-715.683	1853.975	65.521
-727.804	1725.504	70.851	-715.650	1853.970	65.523
-727.794	1725.520	70.839	-715.690	1853.979	65.526
-727.802	1725.551	70.863	-715.660	1853.979	65.538
-727.800	1725.549	70.871	-715.683	1854.000	65.514
-727.816	1725.528	70.829	-715.693	1853.983	65.507
-727.793	1725.545	70.823	-715.688	1854.004	65.536
-727.825	1725.547	70.837	-715.706	1854.006	65.537
-727.812	1725.559	70.828	-715.669	1853.989	65.468
-727.812	1725.534	70.810	-715.703	1854.020	65.516
-727.823	1725.560	70.836	-715.680	1854.004	65.506
-727.818	1725.578	70.862	-715.702	1854.013	65.519
-727.812	1725.555	70.846	-715.703	1854.013	65.519
-727.825	1725.570	70.831	-715.698	1853.999	65.518
-727.823	1725.553	70.842	-715.704	1853.990	65.500
-727.824	1725.549	70.800	-715.673	1853.992	65.490
-727.831	1725.560	70.811	-715.684	1854.004	65.496
-727.828	1725.567	70.837	-715.699	1853.995	65.511
-727.826	1725.548	70.848	-715.700	1853.984	65.500
-727.827	1725.551	70.847	-715.714	1853.992	65.498
-727.832	1725.531	70.818	-715.708	1853.974	65.502
-727.820	1725.555	70.860	-715.693	1853.987	65.545
-727.846	1725.537	70.845	-715.697	1853.980	65.493
-727.821	1725.569	70.871	-715.686	1853.986	65.532
-727.801	1725.547	70.848	-715.690	1853.983	65.507
-727.829	1725.528	70.834	-715.712	1853.969	65.507
-727.827	1725.537	70.840	-715.717	1853.978	65.490
-727.825	1725.550	70.845	-715.678	1853.981	65.483
-727.798	1725.538	70.817	-715.705	1853.986	65.492
-727.818	1725.537	70.848	-715.719	1853.997	65.502
-727.814	1725.540	70.817	-715.711	1853.994	65.501
-727.809	1725.537	70.844	-715.683	1854.005	65.508
-727.775	1725.554	70.876	-715.716	1854.019	65.491
-727.811	1725.540	70.830	-715.710	1854.031	65.520
-727.805	1725.554	70.829	-715.690	1854.020	65.525
-727.806	1725.540	70.801	-715.707	1854.003	65.482
-727.799	1725.528	70.802	-715.723	1854.012	65.501
-727.797	1725.545	70.825	-715.722	1853.968	65.450
-727.815	1725.519	70.811	-715.718	1854.004	65.518
-727.805	1725.526	70.839	-715.694	1853.983	65.528
-727.782	1725.489	70.840	-715.722	1854.006	65.536
-727.789	1725.511	70.844	-715.708	1853.981	65.516
-727.802	1725.521	70.849	-715.715	1853.963	65.535
-727.804	1725.502	70.864	-715.727	1853.962	65.511
-727.811	1725.498	70.851	-715.709	1853.962	65.513
-727.800	1725.487	70.841	-715.728	1853.952	65.532
-727.779	1725.494	70.865	-715.731	1853.941	65.522
-727.810	1725.505	70.845	-715.716	1853.972	65.497
-727.807	1725.500	70.831	-715.694	1853.977	65.514
-727.813	1725.504	70.834	-715.722	1853.988	65.499
-727.821	1725.520	70.834	-715.724	1853.997	65.511
-727.813	1725.543	70.887	-715.702	1854.019	65.503
-727.822	1725.542	70.865	-715.734	1854.024	65.468
-727.819	1725.540	70.866	-715.767	1854.028	65.474
-727.818	1725.556	70.874	-715.725	1854.047	65.469
-727.847	1725.564	70.872	-715.742	1854.055	65.490
-727.890	1725.548	70.810	-715.732	1854.032	65.457
-727.900	1725.552	70.837	-715.759	1854.031	65.449
-727.929	1725.610	70.834	-715.762	1854.054	65.424
-727.909	1725.604	70.810	-715.767	1854.033	65.346
-727.934	1725.636	70.798	-715.811	1854.079	65.407
-727.916	1725.696	70.820	-715.772	1854.091	65.409
-727.964	1725.744	70.811	-715.782	1854.120	65.377
-727.967	1725.785	70.787	-715.804	1854.118	65.397
-727.971	1725.795	70.766	-715.813	1854.128	65.351
-728.016	1725.797	70.782	-715.839	1854.139	65.342
-727.991	1725.827	70.761	-715.846	1854.138	65.331
-727.994	1725.830	70.765	-715.861	1854.160	65.314
-728.003	1725.841	70.766	-715.863	1854.171	65.318
-727.969	1725.814	70.751	-715.849	1854.169	65.296
-727.963	1725.766	70.761	-715.875	1854.161	65.260
-727.944	1725.769	70.794	-715.884	1854.202	65.226
-727.902	1725.773	70.769	-715.910	1854.205	65.240
-727.861	1725.766	70.755	-715.895	1854.235	65.247
-727.804	1725.736	70.805	-715.904	1854.258	65.248
-727.761	1725.735	70.813	-715.900	1854.263	65.207
-727.727	1725.707	70.812	-715.911	1854.268	65.232
-727.705	1725.671	70.794	-715.942	1854.259	65.207
-727.699	1725.675	70.810	-715.930	1854.291	65.195
-727.685	1725.672	70.773	-715.934	1854.273	65.181
-727.678	1725.680	70.750	-715.930	1854.286	65.175
-727.695	1725.703	70.760	-715.946	1854.289	65.169
-727.710	1725.724	70.723	-715.939	1854.297	65.173
-727.743	1725.682	70.690	-715.925	1854.271	65.131
-727.787	1725.666	70.677	-715.944	1854.285	65.150
-727.806	1725.661	70.686	-715.955	1854.284	65.191
-727.802	1725.626	70.703	-715.941	1854.251	65.188
-727.830	1725.574	70.694	-715.926	1854.254	65.264
-727.835	1725.523	70.683	-715.909	1854.225	65.290
-727.867	1725.425	70.643	-715.865	1854.224	65.419
-727.813	1725.359	70.635	-715.741	1854.242	65.608
-727.887	1725.268	70.621	-715.660	1854.389	65.810
-727.872	1725.243	70.618	-715.562	1854.657	66.020
-727.883	1725.158	70.611	-715.226	1854.532	66.573
-727.886	1725.115	70.591	-714.158	1852.988	68.324
-727.942	1725.095	70.540	-712.364	1850.833	72.398
-727.918	1725.044	70.539	-709.720	1848.313	77.194
-727.945	1725.027	70.532	-705.945	1845.635	82.088
-727.958	1725.027	70.524	-701.251	1843.082	86.540
-727.965	1725.025	70.524	-695.283	1840.782	90.352
-727.973	1725.052	70.527	-688.059	1838.427	93.202
-727.962	1725.037	70.536	-680.425	1836.501	96.258
-727.976	1725.062	70.507	-669.292	1834.057	97.376
-727.966	1725.064	70.548	-658.649	1832.038	98.245
-728.004	1725.084	70.512	-647.262	1829.812	98.157
-727.976	1725.090	70.526	-634.823	1828.798	97.630
-728.019	1725.147	70.511	-621.170	1827.982	96.339
-728.023	1725.142	70.500	-606.628	1827.398	93.985
-728.026	1725.175	70.481	-591.416	1827.783	91.961
-728.031	1725.210	70.492	-575.819	1829.224	89.433
-728.030	1725.198	70.436	-559.970	1830.826	87.557
-728.059	1725.208	70.470	-542.844	1832.342	84.978
-728.050	1725.222	70.447	-525.322	1834.181	82.600
-728.071	1725.238	70.417	-506.794	1835.669	80.100
-728.054	1725.247	70.451	-488.401	1837.716	77.663
-728.102	1725.280	70.407	-469.774	1839.898	75.538
-728.092	1725.265	70.424	-450.947	1842.184	73.582
-728.099	1725.270	70.417	-431.960	1844.554	71.832
-728.128	1725.304	70.405	-413.023	1846.989	70.510
-728.117	1725.305	70.419	-394.201	1849.448	69.478
-728.120	1725.283	70.411	-375.584	1851.907	68.709
-728.130	1725.303	70.369	-357.243	1854.471	68.494
-728.129	1725.305	70.387	-339.099	1856.986	68.446
-728.129	1725.296	70.394	-321.379	1859.434	68.764
-728.145	1725.292	70.391	-303.886	1861.881	68.874
-728.164	1725.266	70.374	-287.040	1864.286	69.341
-728.153	1725.221	70.389	-270.528	1866.778	69.808
-728.134	1725.232	70.404	-254.567	1869.367	70.407
-728.120	1725.233	70.438	-239.088	1872.037	70.815
-728.114	1725.197	70.462	-224.175	1874.908	71.400
-728.073	1725.157	70.479	-209.901	1877.693	71.743
-728.014	1725.121	70.514	-196.023	1880.815	71.948
-727.974	1725.065	70.604	-182.779	1884.085	71.995
-727.919	1725.028	70.712	-170.316	1887.053	71.743
-727.861	1724.913	70.792	-158.550	1890.478	71.719
-727.814	1724.713	71.019	-147.641	1893.575	71.094
-727.757	1724.406	71.288	-137.494	1896.545	70.402
-727.820	1723.842	71.469	-128.335	1899.228	69.465
-727.700	1723.462	71.838	-120.662	1901.950	67.615
-727.415	1723.435	72.528	-113.620	1903.712	65.755
-727.012	1723.627	73.453	-107.901	1904.876	63.698
-726.261	1723.125	75.235	-103.298	1905.604	60.998
-725.200	1723.018	77.843	-100.069	1905.787	58.210
-724.014	1722.843	80.962	-98.068	1905.490	55.106
-722.569	1722.272	84.460	-97.294	1904.939	53.995
-720.803	1721.969	88.459	-97.285	1903.649	55.095
-718.504	1721.977	93.155	-97.581	1902.667	55.714
-715.902	1721.627	98.546	-96.786	1901.760	55.809
-712.765	1721.526	104.436	-94.816	1901.452	56.739
-708.814	1721.413	110.789	-92.120	1900.639	58.020
-704.222	1721.832	118.279	-89.977	1900.034	59.079
-698.448	1722.701	126.108	-88.778	1899.714	59.875
-691.630	1724.023	134.943	-87.695	1899.810	60.582
-683.443	1725.318	144.554	-86.598	1899.936	61.200
-673.808	1726.412	154.868	-85.915	1899.992	61.697
-663.564	1728.244	167.098	-85.330	1899.917	62.147
-650.778	1729.469	180.249	-84.770	1899.911	62.566
-636.073	1730.386	194.306	-84.344	1899.929	62.898
-619.287	1731.296	208.840	-84.139	1899.946	63.055
-600.242	1731.982	224.115	-84.063	1899.983	63.209
-579.091	1732.675	239.477	-83.998	1900.025	63.291
-555.998	1733.547	253.854	-83.919	1900.062	63.328
-531.571	1734.891	266.802	-83.860	1900.077	63.343
-507.216	1736.507	277.116	-83.789	1900.046	63.446
-484.976	1738.019	284.430	-83.778	1900.081	63.470
-464.668	1739.753	288.387	-83.774	1900.096	63.461
-444.520	1741.644	290.301	-83.768	1900.103	63.470
-423.759	1743.938	290.527	-83.779	1900.108	63.465
-401.575	1746.169	288.867	-83.761	1900.109	63.470
-379.096	1749.388	286.426	-83.807	1900.084	63.417
-355.512	1753.030	282.242	-83.780	1900.075	63.416
-331.220	1756.900	276.927	-83.809	1900.053	63.434
-306.158	1761.164	270.284	-83.510	1899.690	63.324
-280.640	1765.467	262.237	-84.343	1900.325	63.078
-254.322	1769.943	252.935	-83.732	1899.991	62.809
-226.888	1773.688	242.368	-83.985	1899.977	62.656
-198.703	1777.282	231.012	-83.148	1899.669	63.165
-169.580	1780.708	219.020	-84.150	1900.020	63.456
-139.900	1783.540	206.864	-83.308	1900.297	63.665
-109.319	1787.288	194.055	-83.350	1900.260	63.651
-77.157	1789.818	180.556	-83.905	1900.174	63.682
-44.300	1792.374	167.012	-83.892	1899.995	63.347
-10.057	1795.827	153.128	-84.056	1899.710	63.237
24.745	1797.831	140.063	-84.083	1899.690	63.237
60.375	1799.171	127.527	-84.096	1899.649	63.249
96.315	1799.347	116.258	-84.123	1899.595	63.189
132.303	1798.643	105.479	-84.126	1899.526	63.159
168.974	1798.752	95.829	-84.143	1899.485	63.139
207.066	1797.275	86.279	-84.158	1899.437	63.162
243.866	1796.832	79.084	-84.157	1899.380	63.162
279.773	1795.963	73.656	-84.172	1899.334	63.167
314.651	1794.490	69.604	-84.174	1899.309	63.189
347.494	1792.743	66.846	-84.189	1899.272	63.227
378.036	1790.732	65.042	-84.126	1899.234	63.273
406.235	1788.855	63.535	-84.087	1899.240	63.351
431.566	1787.512	62.836	-84.029	1899.277	63.499
455.562	1789.565	61.051	-83.907	1899.278	63.607
475.183	1790.392	60.132	-83.803	1899.316	63.868
491.211	1792.353	59.163	-83.700	1899.313	63.978
504.876	1797.110	56.513	-83.602	1899.348	64.081
513.699	1801.075	54.552	-83.504	1899.394	64.221
518.207	1803.723	55.123	-83.356	1899.142	64.722
520.217	1804.402	55.784	-82.775	1897.982	65.979
522.030	1805.110	56.529	-81.214	1898.064	69.550
524.482	1806.163	57.250	-79.104	1898.241	74.701
527.494	1807.541	57.963	-76.290	1898.456	80.980
530.366	1808.697	59.064	-72.601	1898.961	88.463
532.479	1808.577	60.377	-67.800	1899.682	97.405
534.940	1808.378	61.466	-61.502	1900.632	107.547
537.101	1808.048	62.491	-53.559	1902.171	118.736
538.485	1808.015	63.407	-43.572	1904.770	131.192
539.569	1808.105	64.013	-31.810	1908.922	144.999
539.450	1806.587	65.066	-18.381	1914.393	160.506
539.767	1806.595	65.408	-2.018	1919.701	176.598
539.975	1806.602	65.518	16.300	1925.967	193.741
540.094	1806.611	65.610	37.565	1932.432	210.708
540.175	1806.627	65.632	61.563	1939.208	227.523
540.193	1806.598	65.705	88.478	1945.544	243.242
539.845	1805.760	66.148	116.583	1950.253	256.885
539.801	1805.747	66.172	144.534	1953.551	267.149
539.813	1805.757	66.155	169.414	1954.728	273.626
539.768	1805.734	66.152	192.194	1955.261	277.014
539.792	1805.752	66.152	214.909	1953.829	278.107
539.769	1805.736	66.181	238.828	1951.419	277.620
539.772	1805.738	66.134	263.705	1947.724	275.410
539.772	1805.750	66.163	289.650	1943.403	272.201
540.635	1807.507	65.440	316.493	1939.221	267.124
540.681	1807.582	65.406	344.054	1935.111	260.648
540.677	1807.593	65.418	372.455	1931.386	252.423
540.699	1807.626	65.397	401.245	1927.653	242.814
540.755	1807.732	65.357	430.763	1924.262	232.166
540.730	1807.780	65.351	462.021	1921.946	220.003
540.755	1807.791	65.352	493.466	1918.283	207.588
540.794	1807.782	65.340	526.313	1914.585	194.885
540.791	1807.821	65.345	560.313	1910.259	181.639
540.819	1807.832	65.372	594.988	1905.456	168.684
540.826	1807.835	65.458	631.185	1899.742	154.655
540.848	1807.881	65.422	669.472	1893.275	138.164
540.879	1807.871	65.464	706.288	1885.276	125.372
540.891	1807.861	65.524	743.730	1876.470	113.875
540.922	1807.882	65.514	782.179	1865.642	103.112
540.898	1807.886	65.506	820.094	1854.540	93.162
540.945	1807.878	65.522	857.968	1843.056	84.357
540.963	1807.891	65.538	895.599	1830.605	76.911
540.942	1807.866	65.580	932.007	1817.685	71.069
540.976	1807.869	65.600	967.359	1804.820	66.278
540.982	1807.831	65.629	1001.149	1792.622	62.644
540.997	1807.834	65.659	1033.146	1781.240	60.196
541.028	1807.783	65.646	1062.696	1770.701	58.379
541.039	1807.748	65.705	1090.434	1761.869	57.286
541.058	1807.668	65.743	1114.049	1752.148	56.372
541.107	1807.543	65.822	1133.650	1741.824	56.009
541.286	1807.718	66.064	1150.341	1733.274	54.986
541.741	1807.913	66.543	1163.423	1725.140	53.466
542.405	1808.380	67.673	1173.055	1717.945	51.191
543.316	1807.774	70.262	1179.532	1711.996	48.340
545.001	1807.169	74.054	1182.379	1709.334	49.878
546.868	1806.448	78.706	1181.773	1708.606	52.265
547.783	1805.449	85.462	1183.444	1707.409	53.172
550.726	1804.442	91.750	1186.045	1705.754	54.741
554.613	1803.179	98.737	1189.123	1703.365	56.938
558.926	1801.699	107.594	1191.558	1701.529	58.620
565.129	1800.333	117.124	1192.920	1700.832	60.107
573.171	1798.649	127.970	1194.367	1700.538	61.174
583.246	1796.306	140.233	1195.432	1700.603	62.183
595.362	1793.502	153.994	1196.094	1700.504	62.706
609.361	1790.019	169.021	1196.545	1700.319	63.096
625.543	1784.760	185.351	1196.838	1700.213	63.387
643.839	1777.240	202.580	1197.288	1700.507	63.797
664.530	1768.195	220.040	1197.263	1700.324	63.892
687.172	1757.445	237.456	1197.188	1700.195	63.929
712.667	1747.264	252.900	1197.212	1700.179	64.041
738.919	1736.503	265.862	1197.228	1700.167	64.052
763.798	1727.438	275.015	1197.229	1700.170	64.037
785.369	1720.194	280.196	1197.193	1700.176	63.997
806.632	1713.727	282.560	1197.174	1700.178	64.016
829.296	1707.224	282.940	1197.165	1700.152	63.918
853.755	1700.680	281.882	1197.170	1700.194	63.968
879.560	1694.171	279.357	1197.129	1700.174	63.957
906.348	1687.458	275.468	1197.117	1700.133	63.898
933.764	1680.472	269.797	1197.049	1700.122	63.897
961.672	1672.915	262.650	1197.258	1700.242	64.161
990.098	1664.562	253.926	1197.201	1700.203	64.167
1019.159	1655.137	243.765	1195.795	1700.533	63.452
1048.842	1644.635	232.470	1194.516	1700.264	63.117
1079.544	1633.416	219.685	1196.278	1700.050	64.059
1110.187	1619.674	206.902	1196.593	1699.806	63.835
1140.656	1603.211	194.809	1196.154	1699.924	64.016
1172.335	1587.134	180.885	1196.430	1699.644	63.870
1203.947	1568.515	166.999	1196.183	1699.358	63.545
1236.140	1549.785	153.476	1196.138	1699.286	63.563
1267.825	1528.145	139.633	1196.097	1699.259	63.571
1300.386	1505.740	126.884	1196.083	1699.215	63.549
1332.617	1482.096	114.290	1196.039	1699.147	63.584
1365.711	1458.030	103.062	1196.013	1699.094	63.593
1397.297	1432.006	92.671	1196.001	1699.021	63.641
1428.765	1405.952	83.879	1196.015	1698.957	63.705
1458.862	1379.286	76.649	1196.003	1698.867	63.763
1487.324	1352.664	71.172	1196.045	1698.775	63.878
1513.446	1326.127	66.887	1196.052	1698.673	63.942
1536.890	1300.584	64.333	1196.053	1698.561	64.042
1558.436	1277.248	63.172	1196.048	1698.431	64.126
1576.905	1255.891	62.279	1196.066	1698.315	64.223
1593.265	1237.403	61.519	1196.072	1698.257	64.406
1607.671	1222.169	60.542	1196.014	1697.975	64.466
1620.265	1210.698	58.984	1195.909	1697.517	64.462
1630.425	1202.863	56.935	1196.433	1697.075	66.515
1635.886	1198.467	58.242	1197.581	1696.446	69.926
1638.355	1196.566	59.825	1199.027	1695.602	74.253
1640.959	1195.445	60.437	1200.832	1694.503	79.460
1644.313	1194.403	61.376	1203.228	1692.970	85.844
1648.442	1192.500	62.864	1206.165	1690.909	93.204
1650.645	1189.736	64.087	1209.875	1688.164	101.589
1652.723	1187.577	65.553	1214.373	1684.233	111.073
1654.033	1185.480	66.769	1220.198	1679.184	121.641
1654.979	1183.895	67.929	1227.203	1673.770	134.028
1656.184	1183.782	68.932	1236.084	1667.429	147.088
1655.613	1182.481	68.911	1246.498	1659.729	161.453
1655.789	1182.042	69.134	1259.606	1652.262	177.542
1655.989	1181.874	69.353	1274.531	1643.693	194.976
1656.156	1181.780	69.536	1291.781	1633.924	213.353
1656.201	1181.702	69.594	1311.229	1622.553	231.711
1656.218	1181.652	69.610	1332.923	1609.333	249.271
1656.253	1181.630	69.626	1356.503	1593.905	265.047
1656.255	1181.653	69.642	1381.362	1577.001	278.042
1656.247	1181.632	69.638	1404.326	1560.732	287.519
1656.272	1181.644	69.668	1424.860	1545.741	293.374
1656.285	1181.627	69.686	1444.515	1530.348	296.504
1656.192	1181.604	69.591	1464.228	1513.841	297.594
1656.191	1181.620	69.614	1484.389	1495.930	297.157
1656.181	1181.581	69.604	1504.775	1476.740	295.362
1656.163	1181.589	69.598	1525.958	1456.665	292.039
1656.156	1181.562	69.619	1547.479	1435.890	287.343
1656.075	1181.535	69.616	1569.105	1414.494	280.931
1656.056	1181.508	69.613	1590.631	1392.587	272.935
1656.043	1181.505	69.644	1612.930	1370.107	263.722
1656.839	1181.270	70.078	1635.224	1346.479	253.209
1656.362	1181.309	70.216	1657.260	1321.823	241.488
1662.206	1183.275	66.945	1680.473	1296.466	229.384
1665.773	1183.583	65.839	1702.797	1269.246	215.914
1658.223	1183.686	68.572	1725.259	1240.698	201.668
1657.724	1182.293	69.471	1747.152	1210.410	186.742
1657.756	1182.290	69.466	1770.543	1181.050	171.370
1656.425	1181.566	69.710	1792.539	1147.694	157.358
1656.629	1181.662	69.672	1814.730	1112.934	142.742
1656.815	1181.743	69.600	1835.801	1077.416	128.061
1657.304	1181.980	69.747	1856.902	1041.138	114.652
1657.633	1182.096	69.752	1877.054	1003.358	102.146
1657.925	1182.270	69.768	1896.709	965.583	92.055
1658.203	1182.432	69.751	1914.245	926.567	82.519
1658.572	1182.581	69.813	1930.645	887.888	74.602
1658.805	1182.661	69.828	1947.321	851.172	69.256
1658.946	1182.692	69.895	1961.467	815.103	64.914
1658.986	1182.637	69.992	1974.410	781.522	62.487
1659.051	1182.551	70.215	1985.720	750.954	61.371
1659.099	1182.409	70.484	1995.196	723.418	60.763
1659.221	1182.255	70.825	2002.625	699.122	60.443
1659.281	1181.720	71.948	2008.456	678.279	60.398
1659.720	1180.949	74.043	2012.350	660.724	59.614
1660.107	1179.885	76.588	2014.998	646.657	57.725
1660.469	1178.554	79.745	2016.176	635.711	54.276
1661.062	1176.753	83.784	2015.768	628.116	49.901
1661.998	1174.672	88.426	2015.013	625.000	50.682
1663.034	1172.096	93.761	2015.018	623.867	51.417
1664.556	1168.928	99.970	2015.650	622.217	52.045
1666.374	1165.191	106.812	2016.905	619.251	53.701
1669.499	1161.207	114.953	2017.584	615.609	55.917
1673.440	1155.972	124.243	2017.933	612.910	57.395
1677.828	1148.966	134.642	2018.639	611.192	58.455
1683.192	1140.357	146.531	2019.532	609.752	59.512
1689.416	1130.017	159.859	2020.214	608.637	60.519
1696.206	1117.658	174.353	2020.600	607.675	61.411
1703.155	1102.806	189.994	2021.124	606.852	62.243
1709.831	1085.049	206.185	2021.434	606.447	62.685
1717.120	1064.859	222.759	2021.582	606.307	62.838
1725.310	1042.254	238.830	2021.595	606.218	62.950
1734.594	1017.766	253.804	2021.647	606.149	63.003
1744.960	992.592	266.362	2021.701	606.121	63.077
1755.980	968.604	275.655	2021.735	606.104	63.064
1766.407	947.464	281.444	2021.760	606.114	63.079
1776.743	927.550	284.264	2021.758	606.109	63.078
1787.268	907.250	285.001	2021.711	606.112	63.048
1798.187	885.998	283.920	2021.683	606.112	63.039
1809.713	863.680	281.093	2021.608	606.104	63.020
1821.662	840.487	276.908	2021.444	606.026	62.948
1833.912	816.462	271.231	2021.292	605.931	62.913
1846.218	791.464	264.299	2020.897	605.603	62.711
1858.634	765.581	256.116	2020.390	605.175	62.358
1871.072	738.707	246.802	2020.688	605.393	62.767
1883.366	710.798	236.437	2021.281	605.902	63.502
1895.269	681.797	224.907	2021.783	607.213	64.028
1906.659	651.526	212.593	2020.972	606.646	63.187
1917.625	620.308	199.460	2020.886	606.596	63.095
1928.268	588.022	185.833	2020.993	606.339	63.053
1938.440	554.616	171.781	2020.322	606.257	62.546
1949.067	519.961	157.108	2020.722	606.106	62.845
1961.363	483.500	142.016	2020.654	606.107	62.858
1968.587	445.183	129.815	2020.609	606.095	62.844
1974.337	408.867	117.468	2020.542	606.088	62.811
1982.513	370.225	106.222	2020.502	606.076	62.844
1988.163	330.519	94.360	2020.427	606.085	62.842
1994.439	290.980	84.672	2020.389	606.038	62.884
2000.104	251.517	76.832	2020.311	606.037	62.939
2004.940	212.881	70.926	2020.232	605.951	63.049
2008.627	175.312	66.517	2020.177	605.904	63.153
2011.333	139.747	63.745	2020.131	605.821	63.274
2013.157	106.656	62.294	2020.111	605.721	63.420
2014.401	76.482	61.326	2020.097	605.616	63.584
2015.575	49.430	60.427	2020.082	605.502	63.719
2017.007	25.660	59.568	2020.044	605.401	63.819
2019.139	5.393	58.593	2019.976	605.307	63.876
2021.578	-11.334	56.809	2019.782	605.170	63.793
2024.526	-23.943	54.594	2019.455	604.958	63.791
2027.025	-32.033	53.969	2019.336	604.213	65.536
2027.857	-35.657	55.254	2019.756	603.055	68.831
2028.913	-37.995	56.327	2020.114	601.431	72.862
2030.035	-40.501	56.821	2020.509	599.397	78.002
2031.711	-43.594	57.777	2021.088	596.690	84.189
2033.119	-47.218	59.219	2021.887	593.126	91.477
2033.415	-50.523	60.657	2023.154	588.632	100.102
2033.528	-53.157	62.027	2024.737	582.920	109.835
2033.098	-55.328	63.259	2026.639	575.434	120.620
2032.484	-57.158	64.265	2029.423	566.209	132.561
2032.520	-58.193	65.097	2033.356	555.490	145.796
2032.426	-58.957	65.730	2038.435	542.882	160.733
2032.413	-59.505	66.138	2044.647	528.440	177.352
2032.474	-59.757	66.314	2051.964	511.767	194.929
2032.442	-59.927	66.389	2060.577	492.904	213.048
2032.380	-60.015	66.485	2069.593	471.198	230.929
2032.374	-60.065	66.509	2078.836	446.325	247.890
2032.382	-60.059	66.528	2087.495	418.603	262.868
2032.347	-60.094	66.498	2095.387	389.734	275.293
2032.339	-60.075	66.487	2101.690	362.424	283.097
2032.359	-60.056	66.540	2106.224	338.140	287.715
2032.257	-60.074	66.484	2109.820	314.268	289.595
2032.263	-60.041	66.497	2112.898	289.491	289.539
2032.492	-60.060	66.509	2115.563	263.539	287.758
2032.786	-60.143	66.787	2117.944	236.309	284.509
2032.806	-60.136	66.796	2120.134	208.197	279.877
2032.641	-59.940	66.685	2122.102	179.281	273.914
2032.523	-59.933	66.591	2123.743	149.457	266.679
2033.813	-59.707	64.604	2125.247	119.215	258.045
